,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,27/7/2020 00:07:45.52,0:07:45,20,67.3,-47.3,7600,-5000,2020/7/27,26870865,0
1,27/7/2020 00:08:50.09,0:08:50,20,153.4,-133.4,10100,-3000,2020/7/27,26870930,65
2,27/7/2020 00:10:05.3,0:10:05,20,202.8,177.2,10100,-3000,2020/7/27,26871005,75
3,27/7/2020 00:12:00.09,0:12:00,20,178.8,-158.8,10100,-3000,2020/7/27,26871120,115
4,27/7/2020 00:12:32.86,0:12:32,20,207.0,173.0,10100,-3000,2020/7/27,26871152,32
5,27/7/2020 00:13:07.25,0:13:07,20,216.9,163.1,10100,-3000,2020/7/27,26871187,35
6,27/7/2020 00:14:00.45,0:14:00,20,231.0,149.0,10100,-3000,2020/7/27,26871240,53
7,27/7/2020 00:15:04.8,0:15:04,20,245.2,134.8,10100,-3000,2020/7/27,26871304,64
8,27/7/2020 00:16:08.55,0:16:08,20,267.7,112.3,10100,-3000,2020/7/27,26871368,64
9,27/7/2020 00:16:34.76,0:16:34,20,274.8,105.2,10100,-3000,2020/7/27,26871394,26
10,27/7/2020 00:17:46.06,0:17:46,20,297.4,82.6,10100,-3000,2020/7/27,26871466,72
11,27/7/2020 00:19:38.11,0:19:38,20,334.1,45.9,10100,-3000,2020/7/27,26871578,112
12,27/7/2020 00:21:18.03,0:21:18,20,352.5,27.5,10100,-3000,2020/7/27,26871678,100
13,27/7/2020 00:22:16.72,0:22:16,20,10.8,9.2,6600,-5000,2020/7/27,26871736,58
14,27/7/2020 00:23:21.55,0:23:21,20,30.6,-10.6,6600,-5000,2020/7/27,26871801,65
