,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,25/9/2019 05:07:12,5:07:12,280,328.4,-48.4,3000,-5000,2019/9/25,450432,0
1,25/9/2019 05:07:33,5:07:33,280,317.2,-37.2,3000,-5000,2019/9/25,450453,21
2,25/9/2019 05:08:06,5:08:06,280,311.6,-31.6,3000,-5000,2019/9/25,450486,33
3,25/9/2019 05:08:43,5:08:43,280,300.3,-20.3,3000,-5000,2019/9/25,450523,37
4,25/9/2019 05:09:00,5:09:00,280,294.7,-14.7,3000,-5000,2019/9/25,450540,17
5,25/9/2019 05:10:17,5:10:17,280,289.1,-9.1,4000,-3500,2019/9/25,450617,77
6,25/9/2019 05:11:52,5:11:52,280,272.2,7.8,4000,-3500,2019/9/25,450712,95
7,25/9/2019 05:14:16,5:14:16,280,266.6,13.4,4000,-3500,2019/9/25,450856,144
8,25/9/2019 05:16:18,5:16:18,280,260.9,19.1,4000,-3500,2019/9/25,450978,122
9,25/9/2019 05:18:01,5:18:01,280,255.3,24.7,4000,-3500,2019/9/25,451081,103
10,25/9/2019 05:20:09,5:20:09,280,249.7,30.3,4500,-3500,2019/9/25,451209,128
11,25/9/2019 05:20:46,5:20:46,280,244.1,35.9,5000,-3500,2019/9/25,451246,37
12,25/9/2019 05:22:21,5:22:21,280,249.7,30.3,5000,-3500,2019/9/25,451341,95
13,25/9/2019 05:23:16,5:23:16,280,260.9,19.1,4500,-3500,2019/9/25,451396,55
14,25/9/2019 05:24:28,5:24:28,280,266.6,13.4,4500,-3500,2019/9/25,451468,72
15,25/9/2019 05:26:46,5:26:46,280,272.2,7.8,4500,-3500,2019/9/25,451606,138
16,25/9/2019 05:29:59,5:29:59,280,277.8,2.2,4500,-3500,2019/9/25,451799,193
17,25/9/2019 05:30:37,5:30:37,280,272.2,7.8,4500,-3500,2019/9/25,451837,38
18,25/9/2019 05:32:50,5:32:50,280,277.8,2.2,4500,-3500,2019/9/25,451970,133
19,25/9/2019 05:34:02,5:34:02,280,283.4,-3.4,4500,-3500,2019/9/25,452042,72
20,25/9/2019 05:35:52,5:35:52,280,277.8,2.2,4500,-3500,2019/9/25,452152,110
21,25/9/2019 05:36:30,5:36:30,280,283.4,-3.4,4500,-3500,2019/9/25,452190,38
22,25/9/2019 05:38:42,5:38:42,280,277.8,2.2,4500,-3500,2019/9/25,452322,132
23,25/9/2019 05:39:33,5:39:33,280,272.2,7.8,4500,-3500,2019/9/25,452373,51
24,25/9/2019 05:40:10,5:40:10,280,260.9,19.1,4500,-3500,2019/9/25,452410,37
25,25/9/2019 05:40:28,5:40:28,280,266.6,13.4,4500,-3500,2019/9/25,452428,18
26,25/9/2019 05:41:07,5:41:07,280,260.9,19.1,4500,-3500,2019/9/25,452467,39
27,25/9/2019 05:41:45,5:41:45,280,272.2,7.8,4500,-3500,2019/9/25,452505,38
28,25/9/2019 05:42:29,5:42:29,280,260.9,19.1,4500,-3500,2019/9/25,452549,44
29,25/9/2019 05:43:19,5:43:19,280,266.6,13.4,4500,-3500,2019/9/25,452599,50
30,25/9/2019 05:44:13,5:44:13,280,272.2,7.8,4500,-3500,2019/9/25,452653,54
31,25/9/2019 05:44:30,5:44:30,280,277.8,2.2,4500,-3500,2019/9/25,452670,17
32,25/9/2019 05:44:47,5:44:47,280,272.2,7.8,4500,-3500,2019/9/25,452687,17
33,25/9/2019 05:45:22,5:45:22,280,260.9,19.1,4500,-3500,2019/9/25,452722,35
34,25/9/2019 05:46:20,5:46:20,280,272.2,7.8,5000,-3500,2019/9/25,452780,58
35,25/9/2019 05:46:58,5:46:58,280,283.4,-3.4,5000,-3500,2019/9/25,452818,38
36,25/9/2019 05:47:44,5:47:44,280,272.2,7.8,5000,-3500,2019/9/25,452864,46
37,25/9/2019 05:49:10,5:49:10,280,283.4,-3.4,5000,-3500,2019/9/25,452950,86
38,25/9/2019 05:49:28,5:49:28,280,272.2,7.8,5000,-3500,2019/9/25,452968,18
39,25/9/2019 05:50:01,5:50:01,280,277.8,2.2,5000,-3500,2019/9/25,453001,33
40,25/9/2019 05:50:41,5:50:41,280,272.2,7.8,5000,-3500,2019/9/25,453041,40
41,25/9/2019 05:51:34,5:51:34,280,277.8,2.2,5000,-3500,2019/9/25,453094,53
42,25/9/2019 05:52:13,5:52:13,280,272.2,7.8,5000,-3500,2019/9/25,453133,39
43,25/9/2019 05:52:57,5:52:57,280,277.8,2.2,5000,-3500,2019/9/25,453177,44
44,25/9/2019 05:53:48,5:53:48,280,283.4,-3.4,5000,-3500,2019/9/25,453228,51
45,25/9/2019 05:54:40,5:54:40,280,277.8,2.2,5000,-3500,2019/9/25,453280,52
46,25/9/2019 05:54:58,5:54:58,280,272.2,7.8,5000,-3500,2019/9/25,453298,18
47,25/9/2019 05:55:14,5:55:14,280,277.8,2.2,5000,-3500,2019/9/25,453314,16
48,25/9/2019 05:55:54,5:55:54,280,283.4,-3.4,5000,-3500,2019/9/25,453354,40
49,25/9/2019 05:56:10,5:56:10,280,277.8,2.2,5000,-3500,2019/9/25,453370,16
50,25/9/2019 05:56:50,5:56:50,280,283.4,-3.4,5000,-3500,2019/9/25,453410,40
51,25/9/2019 05:57:25,5:57:25,280,277.8,2.2,5000,-3500,2019/9/25,453445,35
52,25/9/2019 05:59:36,5:59:36,280,283.4,-3.4,5000,-3500,2019/9/25,453576,131
53,25/9/2019 05:59:57,5:59:57,280,294.7,-14.7,5000,-3500,2019/9/25,453597,21
54,25/9/2019 06:00:14,6:00:14,280,289.1,-9.1,5000,-3500,2019/9/25,453614,17
55,25/9/2019 06:00:30,6:00:30,280,283.4,-3.4,5000,-3500,2019/9/25,453630,16
56,25/9/2019 06:01:08,6:01:08,280,294.7,-14.7,5000,-3500,2019/9/25,453668,38
57,25/9/2019 06:03:28,6:03:28,280,289.1,-9.1,5000,-3500,2019/9/25,453808,140
58,25/9/2019 06:04:15,6:04:15,280,277.8,2.2,5000,-3500,2019/9/25,453855,47
59,25/9/2019 06:04:54,6:04:54,280,289.1,-9.1,5000,-3500,2019/9/25,453894,39
60,25/9/2019 06:05:28,6:05:28,280,294.7,-14.7,5000,-3500,2019/9/25,453928,34
61,25/9/2019 06:06:23,6:06:23,280,289.1,-9.1,5000,-3500,2019/9/25,453983,55
62,25/9/2019 06:06:40,6:06:40,280,294.7,-14.7,5000,-3500,2019/9/25,454000,17
63,25/9/2019 06:07:15,6:07:15,280,289.1,-9.1,5000,-3500,2019/9/25,454035,35
64,25/9/2019 06:08:43,6:08:43,280,305.9,-25.9,5000,-3500,2019/9/25,454123,88
65,25/9/2019 06:10:24,6:10:24,280,311.6,-31.6,5000,-3500,2019/9/25,454224,101
66,25/9/2019 06:13:29,6:13:29,280,317.2,-37.2,3000,-3000,2019/9/25,454409,185
67,25/9/2019 06:32:09,6:32:09,280,350.9,-70.9,3500,-4500,2019/9/25,455529,1120
68,25/9/2019 06:32:44,6:32:44,280,356.6,-76.6,3000,-5000,2019/9/25,455564,35
69,25/9/2019 06:33:40,6:33:40,280,350.9,-70.9,3000,-5000,2019/9/25,455620,56
70,25/9/2019 06:33:55,6:33:55,280,339.7,-59.7,3000,-5000,2019/9/25,455635,15
71,25/9/2019 06:34:34,6:34:34,280,328.4,-48.4,3000,-5000,2019/9/25,455674,39
72,25/9/2019 06:35:13,6:35:13,280,322.8,-42.8,3000,-5000,2019/9/25,455713,39
73,25/9/2019 06:35:54,6:35:54,280,311.6,-31.6,3000,-5000,2019/9/25,455754,41
74,25/9/2019 06:36:47,6:36:47,280,294.7,-14.7,4500,-3500,2019/9/25,455807,53
75,25/9/2019 06:37:25,6:37:25,280,289.1,-9.1,4500,-3500,2019/9/25,455845,38
76,25/9/2019 06:37:41,6:37:41,280,283.4,-3.4,4500,-3500,2019/9/25,455861,16
77,25/9/2019 06:38:54,6:38:54,280,289.1,-9.1,4500,-3500,2019/9/25,455934,73
78,25/9/2019 06:39:49,6:39:49,280,305.9,-25.9,4500,-3500,2019/9/25,455989,55
79,25/9/2019 06:40:28,6:40:28,280,328.4,-48.4,3000,-4500,2019/9/25,456028,39
80,25/9/2019 06:42:01,6:42:01,280,322.8,-42.8,3000,-4500,2019/9/25,456121,93
81,25/9/2019 06:42:39,6:42:39,280,317.2,-37.2,3000,-4500,2019/9/25,456159,38
82,25/9/2019 06:42:56,6:42:56,280,311.6,-31.6,3000,-4500,2019/9/25,456176,17
