,ACTIME,TIME,TARSTF,SGTF,dif,TOR_P,TOR_N,DATE,ss2,time_interval
0,4/7/2020 08:56:13.97,8:56:13,60,246.0,174.0,5000,-3500,2020/7/4,24915373,0
1,4/7/2020 08:56:43.5,8:56:43,60,251.7,168.3,7000,-4000,2020/7/4,24915403,30
2,4/7/2020 08:57:35.05,8:57:35,60,251.7,168.3,8000,-4000,2020/7/4,24915455,52
3,4/7/2020 08:57:55.48,8:57:55,60,255.9,164.1,8000,-4000,2020/7/4,24915475,20
4,4/7/2020 08:59:55.1,8:59:55,60,127.4,-67.4,8000,-4000,2020/7/4,24915595,120
5,4/7/2020 09:00:22.39,9:00:22,30,285.6,104.4,7000,-4000,2020/7/4,24915622,27
6,4/7/2020 09:00:58.67,9:00:58,30,62.5,-32.5,5500,-4000,2020/7/4,24915658,36
7,4/7/2020 09:01:52.12,9:01:52,30,1.8,28.2,8000,-4000,2020/7/4,24915712,54
8,4/7/2020 09:02:55.26,9:02:55,30,30.0,0.0,8000,-4000,2020/7/4,24915775,63
9,4/7/2020 09:03:58.38,9:03:58,30,34.3,-4.3,8000,-4000,2020/7/4,24915838,63
10,4/7/2020 09:05:10.05,9:05:10,30,30.0,0.0,8000,-4000,2020/7/4,24915910,72
11,4/7/2020 09:07:10.05,9:07:10,30,32.9,-2.9,8000,-4000,2020/7/4,24916030,120
12,4/7/2020 09:07:37.58,9:07:37,30,31.4,-1.4,8200,-3500,2020/7/4,24916057,27
13,4/7/2020 09:08:20.48,9:08:20,30,31.4,-1.4,8200,-3500,2020/7/4,24916100,43
14,4/7/2020 09:09:07.35,9:09:07,30,34.3,-4.3,8200,-3500,2020/7/4,24916147,47
15,4/7/2020 09:10:10.1,9:10:10,30,35.7,-5.7,8200,-3500,2020/7/4,24916210,63
16,4/7/2020 09:11:13.38,9:11:13,30,34.3,-4.3,8400,-3500,2020/7/4,24916273,63
17,4/7/2020 09:11:40.43,9:11:40,30,41.3,-11.3,8400,-3500,2020/7/4,24916300,27
18,4/7/2020 09:12:52,9:12:52,30,41.3,-11.3,8400,-3500,2020/7/4,24916372,72
19,4/7/2020 09:14:25.43,9:14:25,30,45.6,-15.6,8400,-3500,2020/7/4,24916465,93
20,4/7/2020 09:14:52.54,9:14:52,30,49.8,-19.8,8400,-3500,2020/7/4,24916492,27
21,4/7/2020 09:15:28,9:15:28,30,51.2,-21.2,8400,-3500,2020/7/4,24916528,36
22,4/7/2020 09:16:22.26,9:16:22,30,56.9,-26.9,8400,-3500,2020/7/4,24916582,54
23,4/7/2020 09:17:25.33,9:17:25,30,58.3,-28.3,8200,-3500,2020/7/4,24916645,63
24,4/7/2020 09:18:28.59,9:18:28,30,66.7,-36.7,8200,-3500,2020/7/4,24916708,63
25,4/7/2020 09:18:56.35,9:18:56,30,66.7,-36.7,8200,-3500,2020/7/4,24916736,28
26,4/7/2020 09:19:40.29,9:19:40,30,47.0,-17.0,8200,-3500,2020/7/4,24916780,44
27,4/7/2020 09:21:40.12,9:21:40,30,48.4,-18.4,8200,-3500,2020/7/4,24916900,120
28,4/7/2020 09:22:44.34,9:22:44,30,49.8,-19.8,8200,-3500,2020/7/4,24916964,64
29,4/7/2020 09:23:38.23,9:23:38,30,52.6,-22.6,8200,-3500,2020/7/4,24917018,54
30,4/7/2020 09:24:41.48,9:24:41,30,55.4,-25.4,8000,-3500,2020/7/4,24917081,63
31,4/7/2020 09:25:44.25,9:25:44,30,56.9,-26.9,7800,-3500,2020/7/4,24917144,63
32,4/7/2020 09:28:56.18,9:28:56,30,56.9,-26.9,7800,-3500,2020/7/4,24917336,192
33,4/7/2020 09:29:23.37,9:29:23,30,61.1,-31.1,7800,-3500,2020/7/4,24917363,27
34,4/7/2020 09:29:52.26,9:29:52,30,61.1,-31.1,7800,-3500,2020/7/4,24917392,29
35,4/7/2020 09:29:59.33,9:29:59,30,58.3,-28.3,7600,-3500,2020/7/4,24917399,7
36,4/7/2020 09:31:56.37,9:31:56,30,61.1,-31.1,7400,-3500,2020/7/4,24917516,117
37,4/7/2020 09:32:59.51,9:32:59,30,65.3,-35.3,7200,-3500,2020/7/4,24917579,63
38,4/7/2020 09:34:11.03,9:34:11,30,68.1,-38.1,7000,-3500,2020/7/4,24917651,72
39,4/7/2020 09:36:11.45,9:36:11,30,63.9,-33.9,6800,-3500,2020/7/4,24917771,120
40,4/7/2020 09:36:37.35,9:36:37,30,72.4,-42.4,6800,-3500,2020/7/4,24917797,26
41,4/7/2020 09:37:14.18,9:37:14,30,73.8,-43.8,6600,-3500,2020/7/4,24917834,37
42,4/7/2020 09:38:07.18,9:38:07,30,75.2,-45.2,6600,-3500,2020/7/4,24917887,53
43,4/7/2020 09:39:10.38,9:39:10,30,75.2,-45.2,6600,-3500,2020/7/4,24917950,63
44,4/7/2020 09:40:13.04,9:40:13,30,75.2,-45.2,6600,-3500,2020/7/4,24918013,63
45,4/7/2020 09:40:52.72,9:40:52,30,75.2,-45.2,6600,-3500,2020/7/4,24918052,39
46,4/7/2020 09:41:25.37,9:41:25,30,72.4,-42.4,6600,-3500,2020/7/4,24918085,33
47,4/7/2020 09:43:25.24,9:43:25,30,72.4,-42.4,6600,-3500,2020/7/4,24918205,120
48,4/7/2020 09:43:52.32,9:43:52,30,71.0,-41.0,6400,-3500,2020/7/4,24918232,27
49,4/7/2020 09:44:28.33,9:44:28,30,73.8,-43.8,6400,-3500,2020/7/4,24918268,36
50,4/7/2020 09:45:22.52,9:45:22,30,69.6,-39.6,6200,-3500,2020/7/4,24918322,54
51,4/7/2020 09:46:25.67,9:46:25,30,71.0,-41.0,6000,-3500,2020/7/4,24918385,63
52,4/7/2020 09:47:28.35,9:47:28,30,69.6,-39.6,5800,-3500,2020/7/4,24918448,63
53,4/7/2020 09:50:40.59,9:50:40,30,63.9,-33.9,5600,-3500,2020/7/4,24918640,192
54,4/7/2020 09:51:39.57,9:51:39,30,63.9,-33.9,5600,-3500,2020/7/4,24918699,59
55,4/7/2020 09:51:43.09,9:51:43,30,61.1,-31.1,5600,-3500,2020/7/4,24918703,4
56,4/7/2020 09:53:40.47,9:53:40,30,61.1,-31.1,5400,-3500,2020/7/4,24918820,117
57,4/7/2020 09:55:10.22,9:55:10,30,61.1,-31.1,5400,-3500,2020/7/4,24918910,90
58,4/7/2020 09:55:55.41,9:55:55,30,52.6,-22.6,5400,-3500,2020/7/4,24918955,45
59,4/7/2020 09:57:56.03,9:57:56,30,52.6,-22.6,5400,-3500,2020/7/4,24919076,121
60,4/7/2020 09:58:23.13,9:58:23,30,51.2,-21.2,5400,-3500,2020/7/4,24919103,27
61,4/7/2020 09:58:59.29,9:58:59,30,49.8,-19.8,5400,-3500,2020/7/4,24919139,36
62,4/7/2020 09:59:53.41,9:59:53,30,45.6,-15.6,5400,-3500,2020/7/4,24919193,54
63,4/7/2020 10:00:56.44,10:00:56,30,44.1,-14.1,5400,-3500,2020/7/4,24919256,63
64,4/7/2020 10:01:59.32,10:01:59,30,38.5,-8.5,5400,-3500,2020/7/4,24919319,63
65,4/7/2020 10:03:11.46,10:03:11,30,44.1,-14.1,5400,-3500,2020/7/4,24919391,72
66,4/7/2020 10:03:12.05,10:03:12,30,44.1,-14.1,5400,-3500,2020/7/4,24919392,1
67,4/7/2020 10:05:11.86,10:05:11,30,39.9,-9.9,5400,-3500,2020/7/4,24919511,119
68,4/7/2020 10:07:08.13,10:07:08,30,44.1,-14.1,5400,-3500,2020/7/4,24919628,117
69,4/7/2020 10:08:11.37,10:08:11,30,44.1,-14.1,5400,-3500,2020/7/4,24919691,63
70,4/7/2020 10:09:14.74,10:09:14,30,37.1,-7.1,5400,-3500,2020/7/4,24919754,63
71,4/7/2020 10:10:26.13,10:10:26,30,35.7,-5.7,5400,-3500,2020/7/4,24919826,72
72,4/7/2020 10:12:26.58,10:12:26,30,34.3,-4.3,5600,-3500,2020/7/4,24919946,120
73,4/7/2020 10:12:53.1,10:12:53,30,28.6,1.4,5600,-3500,2020/7/4,24919973,27
74,4/7/2020 10:13:29.34,10:13:29,30,30.0,0.0,5800,-3500,2020/7/4,24920009,36
75,4/7/2020 10:14:23.58,10:14:23,30,27.2,2.8,5800,-3500,2020/7/4,24920063,54
76,4/7/2020 10:15:03.17,10:15:03,30,27.2,2.8,5800,-3500,2020/7/4,24920103,40
77,4/7/2020 10:15:27.45,10:15:27,30,25.8,4.2,6000,-3500,2020/7/4,24920127,24
78,4/7/2020 10:16:29.44,10:16:29,30,17.3,12.7,6000,-3500,2020/7/4,24920189,62
79,4/7/2020 10:17:40.48,10:17:40,30,13.1,16.9,6000,-3500,2020/7/4,24920260,71
80,4/7/2020 10:19:42.04,10:19:42,30,7.4,22.6,8000,-3500,2020/7/4,24920382,122
81,4/7/2020 10:20:07.37,10:20:07,30,10.3,19.7,8000,-3500,2020/7/4,24920407,25
82,4/7/2020 10:20:43.44,10:20:43,30,3.2,26.8,8000,-3500,2020/7/4,24920443,36
83,4/7/2020 10:21:38.25,10:21:38,30,4.6,25.4,6500,-3500,2020/7/4,24920498,55
84,4/7/2020 10:22:40.31,10:22:40,30,1.8,28.2,7000,-3500,2020/7/4,24920560,62
85,4/7/2020 10:23:43.59,10:23:43,30,359.0,31.0,7000,-3500,2020/7/4,24920623,63
86,4/7/2020 10:24:56.6,10:24:56,30,350.5,39.5,7000,-3500,2020/7/4,24920696,73
87,4/7/2020 10:26:55.63,10:26:55,30,359.0,31.0,7000,-3500,2020/7/4,24920815,119
88,4/7/2020 10:27:20.9,10:27:20,30,359.0,31.0,7000,-3500,2020/7/4,24920840,25
89,4/7/2020 10:27:58.85,10:27:58,30,4.6,25.4,7000,-3500,2020/7/4,24920878,38
90,4/7/2020 10:28:53.03,10:28:53,30,1.8,28.2,7000,-3500,2020/7/4,24920933,55
91,4/7/2020 10:29:55.13,10:29:55,30,4.6,25.4,7000,-3500,2020/7/4,24920995,62
92,4/7/2020 10:30:58.24,10:30:58,30,6.0,24.0,7500,-3500,2020/7/4,24921058,63
93,4/7/2020 10:32:11.74,10:32:11,30,10.3,19.7,7500,-3500,2020/7/4,24921131,73
94,4/7/2020 10:32:38.86,10:32:38,30,14.5,15.5,7500,-3500,2020/7/4,24921158,27
95,4/7/2020 10:34:38.04,10:34:38,30,17.3,12.7,7500,-3500,2020/7/4,24921278,120
96,4/7/2020 10:36:08.25,10:36:08,30,4.6,25.4,7500,-3500,2020/7/4,24921368,90
97,4/7/2020 10:37:11.02,10:37:11,30,11.7,18.3,7500,-3500,2020/7/4,24921431,63
98,4/7/2020 10:38:14.32,10:38:14,30,7.4,22.6,7500,-3500,2020/7/4,24921494,63
99,4/7/2020 10:39:26.13,10:39:26,30,8.9,21.1,7500,-3500,2020/7/4,24921566,72
100,4/7/2020 10:39:54.39,10:39:54,30,8.9,21.1,7500,-3500,2020/7/4,24921594,28
101,4/7/2020 10:41:26.6,10:41:26,30,15.9,14.1,7500,-3500,2020/7/4,24921686,92
102,4/7/2020 10:41:53.42,10:41:53,30,7.4,22.6,8000,-3500,2020/7/4,24921713,27
103,4/7/2020 10:42:29.16,10:42:29,30,3.2,26.8,8000,-3500,2020/7/4,24921749,36
104,4/7/2020 10:43:23.24,10:43:23,30,7.4,22.6,8500,-3500,2020/7/4,24921803,54
105,4/7/2020 10:44:26.44,10:44:26,30,13.1,16.9,8500,-3500,2020/7/4,24921866,63
106,4/7/2020 10:45:29.71,10:45:29,30,7.4,22.6,9000,-3500,2020/7/4,24921929,63
107,4/7/2020 10:46:42.01,10:46:42,30,6.0,24.0,9500,-3500,2020/7/4,24922002,73
108,4/7/2020 10:48:41.06,10:48:41,30,13.1,16.9,9500,-3500,2020/7/4,24922121,119
109,4/7/2020 10:49:08.41,10:49:08,30,35.7,-5.7,9500,-3500,2020/7/4,24922148,27
110,4/7/2020 10:50:38.76,10:50:38,30,38.5,-8.5,9500,-3500,2020/7/4,24922238,90
111,4/7/2020 10:51:24.15,10:51:24,30,38.5,-8.5,9500,-3500,2020/7/4,24922284,46
112,4/7/2020 10:51:41.3,10:51:41,30,37.1,-7.1,9500,-3500,2020/7/4,24922301,17
113,4/7/2020 10:52:44.14,10:52:44,30,52.6,-22.6,9500,-3500,2020/7/4,24922364,63
114,4/7/2020 10:53:56.1,10:53:56,30,51.2,-21.2,9500,-3500,2020/7/4,24922436,72
115,4/7/2020 10:55:56.22,10:55:56,30,58.3,-28.3,7500,-3500,2020/7/4,24922556,120
116,4/7/2020 10:56:23.13,10:56:23,30,69.6,-39.6,7500,-3500,2020/7/4,24922583,27
117,4/7/2020 10:56:59.34,10:56:59,30,73.8,-43.8,7500,-3500,2020/7/4,24922619,36
118,4/7/2020 10:57:53.47,10:57:53,30,83.7,-53.7,7500,-3500,2020/7/4,24922673,54
119,4/7/2020 10:58:56.2,10:58:56,30,90.7,-60.7,5000,-4000,2020/7/4,24922736,63
120,4/7/2020 10:59:59.2,10:59:59,30,97.8,-67.8,5000,-4000,2020/7/4,24922799,63
121,4/7/2020 11:01:35.19,11:01:35,30,97.8,-67.8,5000,-4000,2020/7/4,24922895,96
122,4/7/2020 11:03:11,11:03:11,30,102.0,-72.0,5000,-4000,2020/7/4,24922991,96
123,4/7/2020 11:03:37.39,11:03:37,30,99.2,-69.2,5000,-4000,2020/7/4,24923017,26
124,4/7/2020 11:04:13.1,11:04:13,30,95.0,-65.0,5000,-4000,2020/7/4,24923053,36
125,4/7/2020 11:05:07.08,11:05:07,30,90.7,-60.7,5000,-4000,2020/7/4,24923107,54
126,4/7/2020 11:06:11.01,11:06:11,30,80.9,-50.9,9000,-3500,2020/7/4,24923171,64
127,4/7/2020 11:07:14.45,11:07:14,30,73.8,-43.8,9000,-3500,2020/7/4,24923234,63
