,state0,state1,state2,action,reward,state_0,state_1,state_2
0,-0.7684371849502598,0.6399252243705668,0.5890534961031493,2.0,-0.6027445621681847,-0.8093074560165405,0.5858621001243591,1.372618317604065
1,-0.8093074560165405,0.5858621001243591,1.372618317604065,2.0,-0.6519867907477932,-0.8670110106468201,0.496949702501297,2.108316659927368
2,-0.8670110106468201,0.496949702501297,2.108316659927368,2.0,-0.7318497886773525,-0.9286075234413147,0.37241312861442566,2.777528762817383
3,-0.9286075234413147,0.37241312861442566,2.777528762817383,2.0,-0.8395948171777923,-0.979152262210846,0.2126358300447464,3.3545877933502197
4,-0.979152262210846,0.2126358300447464,3.3545877933502197,2.0,-0.9707505881146066,-1.002784252166748,0.023367034271359444,3.813260078430176
5,-1.002784252166748,0.023367034271359444,3.813260078430176,2.0,-1.1191845771592233,-0.9867095351219177,-0.1829993724822998,4.130953311920166
6,-0.9867095351219177,-0.1829993724822998,4.130953311920166,2.0,-1.046014000123851,-0.9249452948570251,-0.3892408311367035,4.2941389083862305
7,-0.9249452948570251,-0.3892408311367035,4.2941389083862305,2.0,-0.9372158173745954,-0.8200287222862244,-0.5775779485702515,4.302256107330322
8,-0.8200287222862244,-0.5775779485702515,4.302256107330322,2.0,-0.8244612411225438,-0.681931734085083,-0.7342700362205505,4.168391227722168
9,-0.681931734085083,-0.7342700362205505,4.168391227722168,2.0,-0.7120860877300135,-0.5249198079109192,-0.8523221611976624,3.9164748191833496
10,-0.5249198079109192,-0.8523221611976624,3.9164748191833496,2.0,-0.6046999185926916,-0.36381494998931885,-0.9315845370292664,3.576117753982544
11,-0.36381494998931885,-0.9315845370292664,3.576117753982544,2.0,-0.5063717571153694,-0.21098889410495758,-0.9770700931549072,3.177014112472534
12,-0.21098889410495758,-0.9770700931549072,3.177014112472534,2.0,-0.4199935182324257,-0.07487447559833527,-0.9966141581535339,2.7446882724761963
13,-0.07487447559833527,-0.9966141581535339,2.7446882724761963,2.0,-0.3470482483316521,0.03999835252761841,-0.9987044930458069,2.298384189605713
14,0.03999835252761841,-0.9987044930458069,2.298384189605713,2.0,-0.2877673748445168,0.1320374459028244,-0.9909908175468445,1.850819706916809
