,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss
0,-0.23677715221499548,0.9715639866673511,0.05398183897955988,-2.0,-0.3279825458719897,-0.26050761342048645,0.9659321308135986,0.48372259736061096,0.7734426259994507
1,-0.26050761342048645,0.9659321308135986,0.48372259736061096,-2.0,-0.33907649903984555,-0.30399250984191895,0.9526949524879456,0.9080162048339844,1.5266039371490479
2,-0.30399250984191895,0.9526949524879456,0.9080162048339844,-2.0,-0.3618070004062102,-0.3662260174751282,0.9301659464836121,1.3222686052322388,0.46644824743270874
3,-0.3662260174751282,0.9301659464836121,1.3222686052322388,-1.9998433589935303,-0.3963151658701286,-0.4448232650756836,0.8951165676116943,1.719460129737854,0.7657371759414673
4,-0.4448232650756836,0.8951165676116943,1.719460129737854,-1.6081409454345703,-0.4424657173906585,-0.5384716987609863,0.8423616886138916,2.14798641204834,0.8031031489372253
5,-0.5384716987609863,0.8423616886138916,2.14798641204834,-1.511746883392334,-0.5039301324456369,-0.6417074799537659,0.7674516439437866,2.5516953468322754,0.44295334815979004
6,-0.6417074799537659,0.7674516439437866,2.5516953468322754,-1.2565149068832397,-0.5792294920152424,-0.7475907206535339,0.665939211845398,2.937087297439575,1.2513630390167236
7,-0.7475907206535339,0.665939211845398,2.937087297439575,0.9111815690994263,-0.6693057349693795,-0.8551753759384155,0.5232087969779968,3.57376766204834,0.2500697076320648
8,-0.8551753759384155,0.5232087969779968,3.57376766204834,1.7612583637237549,-0.8005531731574269,-0.9469344019889832,0.3324427902698517,4.230712890625,0.31175386905670166
9,-0.9469344019889832,0.3324427902698517,4.230712890625,1.9832537174224854,-0.9660946145791345,-0.998957633972168,0.09943383932113647,4.776042461395264,0.39929431676864624
10,-0.998957633972168,0.09943383932113647,4.776042461395264,1.999058723449707,-1.1550235392910928,-0.99102783203125,-0.15811976790428162,5.149035930633545,0.4123647212982178
11,-0.99102783203125,-0.15811976790428162,5.149035930633545,1.9999760389328003,-1.155267571507549,-0.9141347408294678,-0.4134012460708618,5.3293867111206055,1.0280754566192627
12,-0.9141347408294678,-0.4134012460708618,5.3293867111206055,1.9999992847442627,-1.0222917221923702,-0.7733190655708313,-0.6385897994041443,5.318570137023926,0.8276135325431824
13,-0.7733190655708313,-0.6385897994041443,5.318570137023926,2.0,-0.8837450447697472,-0.5854194164276123,-0.8133639693260193,5.138716220855713,1.6031084060668945
14,-0.5854194164276123,-0.8133639693260193,5.138716220855713,2.0,-0.7456335065639849,-0.37319082021713257,-0.9290747046470642,4.827516555786133,0.8561118245124817
15,-0.37319082021713257,-0.9290747046470642,4.827516555786133,2.0,-0.614562208565683,-0.15875931084156036,-0.9878795742988586,4.4297566413879395,0.9956110715866089
16,-0.15875931084156036,-0.9878795742988586,4.4297566413879395,1.9999985694885254,-0.4961380134820884,0.04118126630783081,-0.999239981174469,3.9885973930358887,0.8580666780471802
17,0.04118126630783081,-0.999239981174469,3.9885973930358887,2.0,-0.3938550699264336,0.217131108045578,-0.9757966995239258,3.539607286453247,1.1433714628219604
18,0.217131108045578,-0.9757966995239258,3.539607286453247,2.0,-0.30885583276609474,0.36586809158325195,-0.9298812747001648,3.108539342880249,0.9015378355979919
19,0.36586809158325195,-0.9298812747001648,3.108539342880249,2.0,-0.24038627612206018,0.4883274734020233,-0.87149578332901,2.711927652359009,0.3845379948616028
20,0.4883274734020233,-0.87149578332901,2.711927652359009,2.0,-0.18652889756888666,0.5875746607780457,-0.8077454566955566,2.358988046646118,0.44674167037010193
21,0.5875746607780457,-0.8077454566955566,2.358988046646118,2.0,-0.14488003966358862,0.6674051284790039,-0.743140697479248,2.053748369216919,0.9999485015869141
22,0.6674051284790039,-0.743140697479248,2.053748369216919,2.0,-0.11302438914273809,0.7315627336502075,-0.6801934242248535,1.7969037294387817,0.5314590930938721
23,0.7315627336502075,-0.6801934242248535,1.7969037294387817,2.0,-0.0887990898255597,0.7833787202835083,-0.6199958324432373,1.5872597694396973,0.7647726535797119
24,0.7833787202835083,-0.6199958324432373,1.5872597694396973,2.0,-0.07040136484390322,0.8256503939628601,-0.5626748204231262,1.4227780103683472,0.5304059982299805
25,0.8256503939628601,-0.5626748204231262,1.4227780103683472,1.9999059438705444,-0.05640196263905739,0.8606373071670532,-0.5077111721038818,1.3012903928756714,0.3935174345970154
26,0.8606373071670532,-0.5077111721038818,1.3012903928756714,1.9979442358016968,-0.045712240796816996,0.8900988101959229,-0.4541584551334381,1.220737099647522,0.28514009714126587
27,0.8900988101959229,-0.4541584551334381,1.220737099647522,1.9779473543167114,-0.03752826993714206,0.9153100848197937,-0.40087005496025085,1.177331566810608,0.6498132944107056
28,0.9153100848197937,-0.40087005496025085,1.177331566810608,1.850709319114685,-0.0312263838745771,0.9369502663612366,-0.3471612334251404,1.1547421216964722,0.9745185375213623
