,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss
0,-0.3875400518031231,0.9218528669198967,-0.5085851921408122,-2.0,-0.39058736980637787,-0.3823931813240051,0.9241517186164856,-0.11670663952827454,1.368995189666748
1,-0.3823931813240051,0.9241517186164856,-0.11670663952827454,-2.0,-0.38583426594690173,-0.39517825841903687,0.9185423851013184,0.27654415369033813,0.2868996858596802
2,-0.39517825841903687,0.9185423851013184,0.27654415369033813,-2.0,-0.3918924232141659,-0.42550045251846313,0.9045264720916748,0.6656929850578308,0.23695378005504608
3,-0.42550045251846313,0.9045264720916748,0.6656929850578308,-2.0,-0.408807340183701,-0.4721023440361023,0.8807311058044434,1.044304609298706,0.022248998284339905
4,-0.4721023440361023,0.8807311058044434,1.044304609298706,-2.0,-0.4365324549401774,-0.5327983498573303,0.8451919555664062,1.4049437046051025,0.7132569551467896
5,-0.5327983498573303,0.8451919555664062,1.4049437046051025,-2.0,-0.4748473771631977,-0.6043219566345215,0.7957087159156799,1.7387444972991943,0.8913654088973999
6,-0.6043219566345215,0.7957087159156799,1.7387444972991943,-2.0,-0.5232343946901077,-0.6822708249092102,0.7303767800331116,2.035235643386841,1.0945179462432861
7,-0.6822708249092102,0.7303767800331116,2.035235643386841,0.17043271660804749,-0.5803424942020534,-0.7717982530593872,0.6362091898918152,2.6058125495910645,0.47956031560897827
8,-0.7717982530593872,0.6362091898918152,2.6058125495910645,1.992660403251648,-0.669756760185865,-0.8697262406349182,0.4976191818714142,3.3856048583984375,0.4759560823440552
9,-0.8697262406349182,0.4976191818714142,3.3856048583984375,2.0,-0.8022590994693095,-0.9533681273460388,0.3133046329021454,4.057276248931885,1.4037142992019653
10,-0.9533681273460388,0.3133046329021454,4.057276248931885,2.0,-0.9629437180545974,-1.0001764297485352,0.08871408551931381,4.5913567543029785,0.46786677837371826
11,-1.0001764297485352,0.08871408551931381,4.5913567543029785,2.0,-1.144211743461995,-0.9912922382354736,-0.1593010425567627,4.957284927368164,0.5603879690170288
12,-0.9912922382354736,-0.1593010425567627,4.957284927368164,2.0,-1.135184871881416,-0.9180800914764404,-0.4058127701282501,5.137420177459717,1.0345534086227417
13,-0.9180800914764404,-0.4058127701282501,5.137420177459717,2.0,-1.0067441057453843,-0.7848646640777588,-0.6250196099281311,5.132630825042725,0.6529921293258667
14,-0.7848646640777588,-0.6250196099281311,5.132630825042725,2.0,-0.872996333067724,-0.6069373488426208,-0.7978039979934692,4.96298885345459,0.6919704675674438
