,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,28/7/2020 15:59:09.33,15:59:09,20,304.5,4000,-4000,2020/7/28,27014349,0
1,28/7/2020 15:59:55.86,15:59:55,20,300.2,7000,-4000,2020/7/28,27014395,46
2,28/7/2020 16:00:50.06,16:00:50,20,310.1,7000,-4000,2020/7/28,27014450,55
3,28/7/2020 16:01:52.37,16:01:52,20,327.0,7000,-4000,2020/7/28,27014512,62
4,28/7/2020 16:02:55.44,16:02:55,20,75.7,7000,-4000,2020/7/28,27014575,63
5,28/7/2020 16:04:07.14,16:04:07,20,225.4,7000,-5000,2020/7/28,27014647,72
6,28/7/2020 16:06:07.01,16:06:07,20,207.0,7000,-5000,2020/7/28,27014767,120
7,28/7/2020 16:06:34.52,16:06:34,20,211.3,7500,-5000,2020/7/28,27014794,27
8,28/7/2020 16:07:10.58,16:07:10,20,202.8,7500,-5000,2020/7/28,27014830,36
9,28/7/2020 16:08:04.21,16:08:04,20,208.5,7500,-5000,2020/7/28,27014884,54
10,28/7/2020 16:09:08.16,16:09:08,20,215.5,8000,-6000,2020/7/28,27014948,64
11,28/7/2020 16:10:11.45,16:10:11,20,214.1,8000,-6000,2020/7/28,27015011,63
12,28/7/2020 16:11:23.42,16:11:23,20,219.7,10000,-4000,2020/7/28,27015083,72
13,28/7/2020 16:13:23.52,16:13:23,20,218.3,10000,-4000,2020/7/28,27015203,120
14,28/7/2020 16:13:50.17,16:13:50,20,211.3,10000,-4000,2020/7/28,27015230,27
15,28/7/2020 16:14:26.3,16:14:26,20,205.6,11000,-4000,2020/7/28,27015266,36
16,28/7/2020 16:15:20.2,16:15:20,20,214.1,11000,-4000,2020/7/28,27015320,54
17,28/7/2020 16:16:23.4,16:16:23,20,214.1,11000,-4000,2020/7/28,27015383,63
18,28/7/2020 16:17:26.69,16:17:26,20,214.1,11000,-4000,2020/7/28,27015446,63
19,28/7/2020 16:18:37.27,16:18:37,20,224.0,11000,-4000,2020/7/28,27015517,71
20,28/7/2020 16:19:04.15,16:19:04,20,226.8,11000,-4000,2020/7/28,27015544,27
21,28/7/2020 16:21:04.14,16:21:04,20,239.5,10000,-4000,2020/7/28,27015664,120
22,28/7/2020 16:21:40.03,16:21:40,20,245.2,10000,-4000,2020/7/28,27015700,36
23,28/7/2020 16:22:35.56,16:22:35,20,256.5,10000,-4000,2020/7/28,27015755,55
24,28/7/2020 16:23:02.29,16:23:02,20,249.4,10000,-4000,2020/7/28,27015782,27
25,28/7/2020 16:24:41.46,16:24:41,20,252.2,11000,-4000,2020/7/28,27015881,99
26,28/7/2020 16:25:52.46,16:25:52,20,266.3,11000,-4000,2020/7/28,27015952,71
27,28/7/2020 16:27:52.84,16:27:52,20,284.7,11000,-4000,2020/7/28,27016072,120
28,28/7/2020 16:28:19.97,16:28:19,20,294.6,11000,-4000,2020/7/28,27016099,27
29,28/7/2020 16:28:56.12,16:28:56,20,301.6,11000,-4000,2020/7/28,27016136,37
30,28/7/2020 16:29:49.14,16:29:49,20,311.5,11000,-4000,2020/7/28,27016189,53
31,28/7/2020 16:30:52.31,16:30:52,20,298.8,11000,-4000,2020/7/28,27016252,63
