,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,1/8/2020 20:12:53.05,20:12:53,20,166.1,6500,-4000,2020/8/1,27375173,0
1,1/8/2020 20:13:29.36,20:13:29,20,178.8,6500,-4000,2020/8/1,27375209,36
2,1/8/2020 20:13:56.35,20:13:56,20,202.8,6500,-4000,2020/8/1,27375236,27
3,1/8/2020 20:14:51.3,20:14:51,20,207.0,8000,-4000,2020/8/1,27375291,55
4,1/8/2020 20:16:30.46,20:16:30,20,221.2,8000,-3000,2020/8/1,27375390,99
5,1/8/2020 20:17:42.39,20:17:42,20,257.9,8000,-3000,2020/8/1,27375462,72
6,1/8/2020 20:19:42.03,20:19:42,20,272.0,8000,-3000,2020/8/1,27375582,120
7,1/8/2020 20:20:09.52,20:20:09,20,291.7,8000,-3000,2020/8/1,27375609,27
8,1/8/2020 20:21:39.31,20:21:39,20,291.7,8000,-3000,2020/8/1,27375699,90
9,1/8/2020 20:22:42.51,20:22:42,20,307.3,8000,-3000,2020/8/1,27375762,63
10,1/8/2020 20:23:46,20:23:46,20,310.1,8000,-3000,2020/8/1,27375826,64
11,1/8/2020 20:24:58.02,20:24:58,20,324.2,8000,-3000,2020/8/1,27375898,72
12,1/8/2020 20:26:57.38,20:26:57,20,335.5,8000,-3000,2020/8/1,27376017,119
13,1/8/2020 20:27:24.33,20:27:24,20,2.3,8000,-4000,2020/8/1,27376044,27
14,1/8/2020 20:28:00.2,20:28:00,20,16.5,8000,-4000,2020/8/1,27376080,36
15,1/8/2020 20:28:54.19,20:28:54,20,67.3,6000,-5000,2020/8/1,27376134,54
16,1/8/2020 20:29:57.15,20:29:57,20,154.8,6000,-5000,2020/8/1,27376197,63
17,1/8/2020 20:31:00.58,20:31:00,20,154.8,6000,-5000,2020/8/1,27376260,63
18,1/8/2020 20:31:26.44,20:31:26,20,152.0,6000,-5000,2020/8/1,27376286,26
19,1/8/2020 20:32:39.43,20:32:39,20,152.0,6000,-5000,2020/8/1,27376359,73
20,1/8/2020 20:34:12.01,20:34:12,20,153.4,7000,-6000,2020/8/1,27376452,93
21,1/8/2020 20:34:38.2,20:34:38,20,147.7,7000,-6000,2020/8/1,27376478,26
22,1/8/2020 20:36:08.23,20:36:08,20,149.2,7000,-6500,2020/8/1,27376568,90
23,1/8/2020 20:37:11.02,20:37:11,20,150.6,7000,-6500,2020/8/1,27376631,63
24,1/8/2020 20:38:14.21,20:38:14,20,149.2,7000,-6500,2020/8/1,27376694,63
25,1/8/2020 20:39:26.48,20:39:26,20,143.5,7000,-6500,2020/8/1,27376766,72
26,1/8/2020 20:39:54.13,20:39:54,20,146.3,7000,-6500,2020/8/1,27376794,28
27,1/8/2020 20:41:54.44,20:41:54,20,144.9,10000,-3000,2020/8/1,27376914,120
28,1/8/2020 20:42:30.54,20:42:30,20,140.7,10000,-3000,2020/8/1,27376950,36
29,1/8/2020 20:42:57.22,20:42:57,20,144.9,10000,-3000,2020/8/1,27376977,27
30,1/8/2020 20:43:51.34,20:43:51,20,139.3,10000,-3000,2020/8/1,27377031,54
31,1/8/2020 20:45:30.11,20:45:30,20,136.5,10000,-3000,2020/8/1,27377130,99
32,1/8/2020 20:46:42.59,20:46:42,20,135.0,10000,-3000,2020/8/1,27377202,72
33,1/8/2020 20:48:42.22,20:48:42,20,144.9,10000,-3000,2020/8/1,27377322,120
34,1/8/2020 20:49:45.37,20:49:45,20,144.9,10000,-3000,2020/8/1,27377385,63
35,1/8/2020 20:50:39.75,20:50:39,20,147.7,10000,-3000,2020/8/1,27377439,54
36,1/8/2020 20:51:42.86,20:51:42,20,152.0,10000,-3000,2020/8/1,27377502,63
37,1/8/2020 20:52:45.34,20:52:45,20,157.6,10000,-3000,2020/8/1,27377565,63
38,1/8/2020 20:53:57.25,20:53:57,20,160.5,10000,-3000,2020/8/1,27377637,72
39,1/8/2020 20:55:57.32,20:55:57,20,166.1,10000,-3000,2020/8/1,27377757,120
40,1/8/2020 20:57:00.37,20:57:00,20,171.7,10000,-3000,2020/8/1,27377820,63
41,1/8/2020 20:57:54.11,20:57:54,20,173.2,10000,-3000,2020/8/1,27377874,54
42,1/8/2020 20:58:57.31,20:58:57,20,177.4,10000,-3000,2020/8/1,27377937,63
43,1/8/2020 20:59:59.77,20:59:59,20,176.0,10000,-3000,2020/8/1,27377999,62
44,1/8/2020 21:00:27.11,21:00:27,20,183.0,10000,-3000,2020/8/1,27378027,28
45,1/8/2020 21:01:39.1,21:01:39,20,183.0,10000,-3000,2020/8/1,27378099,72
46,1/8/2020 21:03:11.22,21:03:11,20,184.5,10000,-3000,2020/8/1,27378191,92
47,1/8/2020 21:03:38.23,21:03:38,20,192.9,10000,-3000,2020/8/1,27378218,27
48,1/8/2020 21:05:09.68,21:05:09,20,194.3,9000,-3000,2020/8/1,27378309,91
49,1/8/2020 21:06:11.21,21:06:11,20,197.2,9000,-3000,2020/8/1,27378371,62
50,1/8/2020 21:07:16.15,21:07:16,20,201.4,9000,-3000,2020/8/1,27378436,65
51,1/8/2020 21:08:27.19,21:08:27,20,204.2,7000,-3000,2020/8/1,27378507,71
52,1/8/2020 21:10:27.02,21:10:27,20,205.6,7000,-4000,2020/8/1,27378627,120
53,1/8/2020 21:10:54.3,21:10:54,20,229.6,6000,-5000,2020/8/1,27378654,27
54,1/8/2020 21:11:30.3,21:11:30,20,231.0,8000,-3000,2020/8/1,27378690,36
55,1/8/2020 21:12:24.52,21:12:24,20,229.6,8000,-3000,2020/8/1,27378744,54
56,1/8/2020 21:13:27.25,21:13:27,20,229.6,8000,-2000,2020/8/1,27378807,63
57,1/8/2020 21:14:30.46,21:14:30,20,229.6,8000,-2000,2020/8/1,27378870,63
58,1/8/2020 21:17:42.41,21:17:42,20,235.3,7000,-5000,2020/8/1,27379062,192
59,1/8/2020 21:18:09.49,21:18:09,20,267.7,7000,-5000,2020/8/1,27379089,27
