,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,29/7/2020 03:45:12.05,03:45:12,20,348.2,9500,-3000,2020/7/29,27056712,0
1,29/7/2020 03:46:09.24,03:46:09,20,348.2,9500,-3000,2020/7/29,27056769,57
2,29/7/2020 03:47:12.5,03:47:12,20,351.0,9500,-3000,2020/7/29,27056832,63
3,29/7/2020 03:47:39.7,03:47:39,20,338.3,9500,-3000,2020/7/29,27056859,27
4,29/7/2020 03:48:51.05,03:48:51,20,341.2,9500,-3000,2020/7/29,27056931,72
5,29/7/2020 03:50:51.49,03:50:51,20,359.5,9500,-3000,2020/7/29,27057051,120
6,29/7/2020 03:51:54.45,03:51:54,20,3.7,9500,-3000,2020/7/29,27057114,63
7,29/7/2020 03:53:24.26,03:53:24,20,6.6,9500,-3000,2020/7/29,27057204,90
8,29/7/2020 03:54:27.13,03:54:27,20,12.2,8000,-4000,2020/7/29,27057267,63
9,29/7/2020 03:55:39.45,03:55:39,20,20.7,8000,-4000,2020/7/29,27057339,72
10,29/7/2020 03:57:39.15,03:57:39,20,26.3,8000,-4000,2020/7/29,27057459,120
11,29/7/2020 03:58:06.34,03:58:06,20,36.2,8000,-4000,2020/7/29,27057486,27
12,29/7/2020 03:58:42.36,03:58:42,20,40.5,8000,-4000,2020/7/29,27057522,36
13,29/7/2020 04:00:04.45,04:00:04,20,43.3,8000,-4000,2020/7/29,27057604,82
14,29/7/2020 04:01:43.23,04:01:43,20,48.9,8000,-3000,2020/7/29,27057703,99
15,29/7/2020 04:02:55.43,04:02:55,20,50.3,8000,-4000,2020/7/29,27057775,72
16,29/7/2020 04:04:55.08,04:04:55,20,51.7,8000,-4000,2020/7/29,27057895,120
17,29/7/2020 04:05:57.23,04:05:57,20,53.2,8000,-4000,2020/7/29,27057957,62
18,29/7/2020 04:07:54.06,04:07:54,20,53.2,8000,-4000,2020/7/29,27058074,117
19,29/7/2020 04:08:57.33,04:08:57,20,56.0,8000,-4000,2020/7/29,27058137,63
20,29/7/2020 04:10:09,04:10:09,20,58.8,7000,-4000,2020/7/29,27058209,72
21,29/7/2020 04:12:09.34,04:12:09,20,61.6,7000,-4000,2020/7/29,27058329,120
22,29/7/2020 04:12:36.37,04:12:36,20,60.2,7000,-4000,2020/7/29,27058356,27
23,29/7/2020 04:13:12.03,04:13:12,20,61.6,7000,-4000,2020/7/29,27058392,36
24,29/7/2020 04:14:06.32,04:14:06,20,63.0,7000,-4000,2020/7/29,27058446,54
25,29/7/2020 04:15:09.41,04:15:09,20,65.9,7000,-4000,2020/7/29,27058509,63
26,29/7/2020 04:16:12.05,04:16:12,20,67.3,7000,-4000,2020/7/29,27058572,63
27,29/7/2020 04:19:24.36,04:19:24,20,71.5,7000,-5000,2020/7/29,27058764,192
28,29/7/2020 04:20:27.42,04:20:27,20,70.1,7000,-5000,2020/7/29,27058827,63
29,29/7/2020 04:21:21.57,04:21:21,20,71.5,7000,-5000,2020/7/29,27058881,54
30,29/7/2020 04:22:24.29,04:22:24,20,74.3,7000,-5000,2020/7/29,27058944,63
31,29/7/2020 04:23:27.4,04:23:27,20,72.9,7000,-5000,2020/7/29,27059007,63
32,29/7/2020 04:24:40.41,04:24:40,20,70.1,7000,-5000,2020/7/29,27059080,73
33,29/7/2020 04:26:40.04,04:26:40,20,74.3,8000,-6000,2020/7/29,27059200,120
34,29/7/2020 04:27:07.51,04:27:07,20,72.9,8000,-6000,2020/7/29,27059227,27
35,29/7/2020 04:27:43.44,04:27:43,20,70.1,8000,-6000,2020/7/29,27059263,36
36,29/7/2020 04:29:40.25,04:29:40,20,65.9,8000,-6000,2020/7/29,27059380,117
37,29/7/2020 04:30:43,04:30:43,20,67.3,8000,-6000,2020/7/29,27059443,63
38,29/7/2020 04:31:55.07,04:31:55,20,65.9,8000,-6000,2020/7/29,27059515,72
39,29/7/2020 04:33:55.36,04:33:55,20,58.8,8000,-5000,2020/7/29,27059635,120
40,29/7/2020 04:34:21.4,04:34:21,20,51.7,8000,-5000,2020/7/29,27059661,26
41,29/7/2020 04:36:54.3,04:36:54,20,48.9,8000,-5000,2020/7/29,27059814,153
42,29/7/2020 04:37:59.21,04:37:59,20,50.3,8000,-5000,2020/7/29,27059879,65
43,29/7/2020 04:39:16.56,04:39:16,20,51.7,8000,-5000,2020/7/29,27059956,77
44,29/7/2020 04:41:11.91,04:41:11,20,48.9,8000,-5000,2020/7/29,27060071,115
45,29/7/2020 04:41:40.51,04:41:40,20,46.1,8000,-5000,2020/7/29,27060100,29
46,29/7/2020 04:42:17.11,04:42:17,20,47.5,8000,-5000,2020/7/29,27060137,37
47,29/7/2020 04:43:14.19,04:43:14,20,48.9,8000,-5000,2020/7/29,27060194,57
48,29/7/2020 04:44:13.4,04:44:13,20,50.3,8000,-5000,2020/7/29,27060253,59
49,29/7/2020 04:45:17.66,04:45:17,20,47.5,8000,-5000,2020/7/29,27060317,64
50,29/7/2020 04:48:28.1,04:48:28,20,43.3,8000,-4000,2020/7/29,27060508,191
51,29/7/2020 04:48:54.66,04:48:54,20,47.5,8000,-4000,2020/7/29,27060534,26
52,29/7/2020 04:49:33.4,04:49:33,20,48.9,8000,-4000,2020/7/29,27060573,39
53,29/7/2020 04:50:26.51,04:50:26,20,47.5,8000,-4000,2020/7/29,27060626,53
54,29/7/2020 04:51:30.11,04:51:30,20,53.2,8000,-4000,2020/7/29,27060690,64
55,29/7/2020 04:51:56.62,04:51:56,20,47.5,8000,-4000,2020/7/29,27060716,26
56,29/7/2020 04:52:57.64,04:52:57,20,47.5,8000,-4000,2020/7/29,27060777,61
57,29/7/2020 04:53:44.54,04:53:44,20,56.0,8000,-4000,2020/7/29,27060824,47
58,29/7/2020 04:55:42.97,04:55:42,20,51.7,8000,-4000,2020/7/29,27060942,118
59,29/7/2020 04:56:11.41,04:56:11,20,58.8,8000,-4000,2020/7/29,27060971,29
60,29/7/2020 04:57:40.97,04:57:40,20,58.8,8000,-4000,2020/7/29,27061060,89
61,29/7/2020 04:58:43.26,04:58:43,20,61.6,8000,-4000,2020/7/29,27061123,63
62,29/7/2020 04:59:43,04:59:43,20,60.2,8000,-4000,2020/7/29,27061183,60
63,29/7/2020 05:00:58.98,05:00:58,20,67.3,8000,-5000,2020/7/29,27061258,75
64,29/7/2020 05:02:59.12,05:02:59,20,63.0,8000,-5000,2020/7/29,27061379,121
65,29/7/2020 05:03:28.07,05:03:28,20,64.5,8000,-5000,2020/7/29,27061408,29
66,29/7/2020 05:04:56.81,05:04:56,20,68.7,8000,-5000,2020/7/29,27061496,88
67,29/7/2020 05:07:04.73,05:07:04,20,67.3,8000,-5000,2020/7/29,27061624,128
68,29/7/2020 05:08:17.58,05:08:17,20,67.3,8000,-5000,2020/7/29,27061697,73
69,29/7/2020 05:10:14.55,05:10:14,20,65.9,8000,-5000,2020/7/29,27061814,117
70,29/7/2020 05:10:39.89,05:10:39,20,70.1,8000,-5000,2020/7/29,27061839,25
71,29/7/2020 05:11:15.4,05:11:15,20,72.9,8000,-6000,2020/7/29,27061875,36
72,29/7/2020 05:12:27.35,05:12:27,20,75.7,8000,-6000,2020/7/29,27061947,72
73,29/7/2020 05:13:14.87,05:13:14,20,78.6,8000,-6000,2020/7/29,27061994,47
74,29/7/2020 05:14:21.02,05:14:21,20,82.8,8000,-6000,2020/7/29,27062061,67
75,29/7/2020 05:15:28.79,05:15:28,20,81.4,7000,-5000,2020/7/29,27062128,67
76,29/7/2020 05:17:28.49,05:17:28,20,81.4,7000,-5000,2020/7/29,27062248,120
77,29/7/2020 05:18:28.53,05:18:28,20,80.0,7000,-5000,2020/7/29,27062308,60
78,29/7/2020 05:19:22.1,05:19:22,20,81.4,7000,-5000,2020/7/29,27062362,54
79,29/7/2020 05:20:25.24,05:20:25,20,75.7,7000,-5000,2020/7/29,27062425,63
80,29/7/2020 05:21:28.52,05:21:28,20,80.0,7000,-5000,2020/7/29,27062488,63
81,29/7/2020 05:22:40.15,05:22:40,20,78.6,7000,-5500,2020/7/29,27062560,72
82,29/7/2020 05:24:40.44,05:24:40,20,80.0,7000,-6000,2020/7/29,27062680,120
83,29/7/2020 05:25:07.19,05:25:07,20,74.3,7000,-6000,2020/7/29,27062707,27
84,29/7/2020 05:25:43.31,05:25:43,20,80.0,7000,-6000,2020/7/29,27062743,36
85,29/7/2020 05:27:40.5,05:27:40,20,78.6,7000,-6000,2020/7/29,27062860,117
86,29/7/2020 05:28:43.35,05:28:43,20,74.3,7000,-6000,2020/7/29,27062923,63
87,29/7/2020 05:29:55.56,05:29:55,20,70.1,7000,-6000,2020/7/29,27062995,72
88,29/7/2020 05:31:54.19,05:31:54,20,71.5,7000,-5000,2020/7/29,27063114,119
89,29/7/2020 05:32:21.07,05:32:21,20,68.7,7000,-5000,2020/7/29,27063141,27
90,29/7/2020 05:32:57.3,05:32:57,20,71.5,7000,-5000,2020/7/29,27063177,36
91,29/7/2020 05:33:51.45,05:33:51,20,65.9,7000,-5000,2020/7/29,27063231,54
92,29/7/2020 05:34:54.21,05:34:54,20,71.5,7000,-5000,2020/7/29,27063294,63
93,29/7/2020 05:35:57.48,05:35:57,20,70.1,7000,-5000,2020/7/29,27063357,63
94,29/7/2020 05:37:10.48,05:37:10,20,68.7,7000,-5000,2020/7/29,27063430,73
95,29/7/2020 05:39:10.01,05:39:10,20,68.7,7000,-5000,2020/7/29,27063550,120
96,29/7/2020 05:39:37.27,05:39:37,20,74.3,7000,-5000,2020/7/29,27063577,27
97,29/7/2020 05:40:13.42,05:40:13,20,70.1,7000,-5000,2020/7/29,27063613,36
98,29/7/2020 05:41:07.5,05:41:07,20,71.5,7000,-5000,2020/7/29,27063667,54
99,29/7/2020 05:42:10.12,05:42:10,20,71.5,7000,-5000,2020/7/29,27063730,63
100,29/7/2020 05:43:13.35,05:43:13,20,70.1,7000,-5000,2020/7/29,27063793,63
101,29/7/2020 05:44:25.02,05:44:25,20,68.7,7000,-5000,2020/7/29,27063865,72
102,29/7/2020 05:46:25.43,05:46:25,20,71.5,8000,-6000,2020/7/29,27063985,120
103,29/7/2020 05:47:28.67,05:47:28,20,68.7,8000,-6000,2020/7/29,27064048,63
104,29/7/2020 05:48:22.3,05:48:22,20,70.1,8000,-6000,2020/7/29,27064102,54
105,29/7/2020 05:49:25.41,05:49:25,20,67.3,8000,-6000,2020/7/29,27064165,63
106,29/7/2020 05:50:28.39,05:50:28,20,61.6,8000,-6000,2020/7/29,27064228,63
107,29/7/2020 05:51:40.54,05:51:40,20,57.4,8000,-6000,2020/7/29,27064300,72
108,29/7/2020 05:53:40.12,05:53:40,20,53.2,8000,-6000,2020/7/29,27064420,120
109,29/7/2020 05:54:07.42,05:54:07,20,51.7,8000,-6000,2020/7/29,27064447,27
110,29/7/2020 05:54:43.56,05:54:43,20,53.2,8000,-6000,2020/7/29,27064483,36
111,29/7/2020 05:56:40.32,05:56:40,20,51.7,8000,-6000,2020/7/29,27064600,117
112,29/7/2020 05:57:43.09,05:57:43,20,54.6,8000,-6000,2020/7/29,27064663,63
113,29/7/2020 05:58:54.27,05:58:54,20,46.1,8000,-6000,2020/7/29,27064734,71
114,29/7/2020 06:00:55.21,06:00:55,20,53.2,8000,-6000,2020/7/29,27064855,121
115,29/7/2020 06:01:22.11,06:01:22,20,40.5,8000,-6000,2020/7/29,27064882,27
116,29/7/2020 06:01:58.37,06:01:58,20,50.3,8000,-6000,2020/7/29,27064918,36
117,29/7/2020 06:02:52.39,06:02:52,20,41.9,8000,-6000,2020/7/29,27064972,54
118,29/7/2020 06:03:55.09,06:03:55,20,48.9,8000,-6000,2020/7/29,27065035,63
119,29/7/2020 06:04:58.24,06:04:58,20,40.5,8000,-6000,2020/7/29,27065098,63
120,29/7/2020 06:06:10.56,06:06:10,20,43.3,8000,-6000,2020/7/29,27065170,72
121,29/7/2020 06:08:10.29,06:08:10,20,43.3,8000,-6000,2020/7/29,27065290,120
122,29/7/2020 06:08:37.58,06:08:37,20,36.2,8000,-6000,2020/7/29,27065317,27
123,29/7/2020 06:10:07.27,06:10:07,20,40.5,8000,-5000,2020/7/29,27065407,90
124,29/7/2020 06:11:10.66,06:11:10,20,37.6,8000,-5000,2020/7/29,27065470,63
