,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,01/05/2020 09:08:37,09:08:37,180,192.8,4500,-3000,2020/5/1,19386517,0
1,01/05/2020 09:09:09,09:09:09,180,187.1,4500,-3000,2020/5/1,19386549,32
2,01/05/2020 09:10:25,09:10:25,180,192.8,4500,-4000,2020/5/1,19386625,76
3,01/05/2020 09:12:13,09:12:13,180,221.4,4000,-4500,2020/5/1,19386733,108
4,01/05/2020 09:12:49,09:12:49,180,227.1,4000,-4500,2020/5/1,19386769,36
5,01/05/2020 09:13:56,09:13:56,180,221.4,6000,-5000,2020/5/1,19386836,67
6,01/05/2020 09:28:46,09:28:46,180,209.9,7500,-5500,2020/5/1,19387726,890
7,01/05/2020 09:34:42,09:34:42,180,232.8,10500,-8000,2020/5/1,19388082,356
8,01/05/2020 09:37:45,09:37:45,180,238.5,10000,-9000,2020/5/1,19388265,183
9,01/05/2020 09:37:58,09:37:58,180,244.2,10000,-9000,2020/5/1,19388278,13
10,01/05/2020 09:39:15,09:39:15,180,249.9,10000,-9000,2020/5/1,19388355,77
11,01/05/2020 09:50:06,09:50:06,180,198.5,8000,-6000,2020/5/1,19389006,651
12,01/05/2020 09:50:37,09:50:37,180,204.2,7500,-6000,2020/5/1,19389037,31
13,01/05/2020 09:51:13,09:51:13,180,238.5,7000,-6000,2020/5/1,19389073,36
14,01/05/2020 09:51:54,09:51:54,180,221.4,7000,-6000,2020/5/1,19389114,41
15,01/05/2020 09:54:16,09:54:16,180,307.1,6500,-6000,2020/5/1,19389256,142
16,01/05/2020 09:54:30,09:54:30,180,312.8,6500,-6000,2020/5/1,19389270,14
17,01/05/2020 09:54:44,09:54:44,180,289.9,6500,-6000,2020/5/1,19389284,14
18,01/05/2020 09:55:11,09:55:11,180,284.2,6500,-6500,2020/5/1,19389311,27
19,01/05/2020 09:55:37,09:55:37,180,278.5,6500,-6500,2020/5/1,19389337,26
20,01/05/2020 09:57:37,09:57:37,180,272.8,6500,-6500,2020/5/1,19389457,120
21,01/05/2020 09:59:21,09:59:21,180,261.4,6500,-6500,2020/5/1,19389561,104
22,01/05/2020 10:00:01,10:00:01,180,255.6,6500,-6500,2020/5/1,19389601,40
23,01/05/2020 10:01:47,10:01:47,180,249.9,6500,-6500,2020/5/1,19389707,106
24,01/05/2020 10:02:55,10:02:55,180,238.5,6500,-6500,2020/5/1,19389775,68
25,01/05/2020 10:04:11,10:04:11,180,232.8,6500,-6500,2020/5/1,19389851,76
26,01/05/2020 10:05:59,10:05:59,180,227.1,6500,-6500,2020/5/1,19389959,108
27,01/05/2020 10:07:42,10:07:42,180,221.4,6500,-6500,2020/5/1,19390062,103
28,01/05/2020 10:10:45,10:10:45,180,215.6,7000,-7000,2020/5/1,19390245,183
29,01/05/2020 10:14:44,10:14:44,180,209.9,8000,-7500,2020/5/1,19390484,239
30,01/05/2020 10:27:29,10:27:29,180,204.2,7000,-6000,2020/5/1,19391249,765
31,01/05/2020 10:27:42,10:27:42,180,187.1,7500,-6000,2020/5/1,19391262,13
32,01/05/2020 10:27:56,10:27:56,180,181.4,7500,-6000,2020/5/1,19391276,14
33,01/05/2020 10:28:36,10:28:36,180,169.9,7500,-6000,2020/5/1,19391316,40
34,01/05/2020 10:28:49,10:28:49,180,164.2,8500,-6000,2020/5/1,19391329,13
35,01/05/2020 10:30:36,10:30:36,180,158.5,9000,-6000,2020/5/1,19391436,107
36,01/05/2020 10:31:12,10:31:12,180,169.9,9000,-7000,2020/5/1,19391472,36
37,01/05/2020 10:32:20,10:32:20,180,175.6,9000,-7000,2020/5/1,19391540,68
38,01/05/2020 10:33:01,10:33:01,180,187.1,7500,-7000,2020/5/1,19391581,41
39,01/05/2020 10:34:46,10:34:46,180,192.8,7500,-7000,2020/5/1,19391686,105
40,01/05/2020 10:37:25,10:37:25,180,209.9,7000,-7000,2020/5/1,19391845,159
41,01/05/2020 10:47:43,10:47:43,180,169.9,7000,-6000,2020/5/1,19392463,618
42,01/05/2020 10:48:51,10:48:51,180,164.2,7000,-6000,2020/5/1,19392531,68
43,01/05/2020 10:49:32,10:49:32,180,158.5,7000,-4500,2020/5/1,19392572,41
44,01/05/2020 10:51:20,10:51:20,180,152.8,7500,-4000,2020/5/1,19392680,108
45,01/05/2020 10:52:40,10:52:40,180,147.1,8000,-4000,2020/5/1,19392760,80
46,01/05/2020 10:55:32,10:55:32,180,152.8,8000,-4000,2020/5/1,19392932,172
47,01/05/2020 10:56:08,10:56:08,180,158.5,8000,-5000,2020/5/1,19392968,36
48,01/05/2020 10:57:15,10:57:15,180,164.2,7000,-5500,2020/5/1,19393035,67
49,01/05/2020 10:57:56,10:57:56,180,169.9,7000,-5500,2020/5/1,19393076,41
50,01/05/2020 11:04:18,11:04:18,180,175.6,6000,-5500,2020/5/1,19393458,382
51,01/05/2020 11:06:07,11:06:07,180,169.9,6000,-5500,2020/5/1,19393567,109
52,01/05/2020 11:07:33,11:07:33,180,164.2,6500,-5000,2020/5/1,19393653,86
