,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,6/8/2020 22:30:58.03,22:30:58,20,48.3,8000,-5000,2020/8/6,27815458,0
1,6/8/2020 22:32:02.78,22:32:02,20,46.9,8000,-5000,2020/8/6,27815522,64
2,6/8/2020 22:33:04.42,22:33:04,20,48.3,8000,-5000,2020/8/6,27815584,62
3,6/8/2020 22:34:16.34,22:34:16,20,51.2,8000,-5000,2020/8/6,27815656,72
4,6/8/2020 22:36:16.43,22:36:16,20,51.2,10000,-7500,2020/8/6,27815776,120
5,6/8/2020 22:36:44.29,22:36:44,20,46.9,10000,-7500,2020/8/6,27815804,28
6,6/8/2020 22:37:19.24,22:37:19,20,48.3,10000,-7500,2020/8/6,27815839,35
7,6/8/2020 22:38:12.13,22:38:12,20,46.9,10000,-7500,2020/8/6,27815892,53
8,6/8/2020 22:39:16.8,22:39:16,20,45.5,10000,-7500,2020/8/6,27815956,64
9,6/8/2020 22:40:18.01,22:40:18,20,41.3,10000,-7500,2020/8/6,27816018,62
10,6/8/2020 22:41:31.42,22:41:31,20,34.2,10000,-7000,2020/8/6,27816091,73
11,6/8/2020 22:43:30.37,22:43:30,20,37.1,10000,-7000,2020/8/6,27816210,119
12,6/8/2020 22:43:57.25,22:43:57,20,32.8,10000,-7000,2020/8/6,27816237,27
13,6/8/2020 22:44:34.35,22:44:34,20,31.4,10000,-7000,2020/8/6,27816274,37
14,6/8/2020 22:45:01.42,22:45:01,20,35.6,10000,-7000,2020/8/6,27816301,27
15,6/8/2020 22:46:31.54,22:46:31,20,35.6,10000,-7000,2020/8/6,27816391,90
16,6/8/2020 22:46:58.22,22:46:58,20,38.5,10000,0,2020/8/6,27816418,27
17,6/8/2020 22:48:01.27,22:48:01,20,39.9,10000,0,2020/8/6,27816481,63
18,6/8/2020 22:49:13.53,22:49:13,20,39.9,10000,-3000,2020/8/6,27816553,72
19,6/8/2020 22:50:46.19,22:50:46,20,41.3,10000,0,2020/8/6,27816646,93
20,6/8/2020 22:51:49.19,22:51:49,20,46.9,10000,-6000,2020/8/6,27816709,63
21,6/8/2020 22:52:43.87,22:52:43,20,48.3,10000,-7000,2020/8/6,27816763,54
22,6/8/2020 22:55:16.91,22:55:16,20,48.3,10000,-7000,2020/8/6,27816916,153
23,6/8/2020 22:56:02.1,22:56:02,20,38.5,10000,-2000,2020/8/6,27816962,46
24,6/8/2020 22:58:01.16,22:58:01,20,42.7,10000,-6000,2020/8/6,27817081,119
25,6/8/2020 22:58:28.57,22:58:28,20,48.3,10000,-6000,2020/8/6,27817108,27
26,6/8/2020 22:59:58.56,22:59:58,20,44.1,10000,-6000,2020/8/6,27817198,90
27,6/8/2020 23:01:01.38,23:01:01,20,45.5,10000,-6000,2020/8/6,27817261,63
28,6/8/2020 23:02:04.5,23:02:04,20,44.1,10000,-6000,2020/8/6,27817324,63
29,6/8/2020 23:03:22,23:03:22,20,44.1,10000,-6000,2020/8/6,27817402,78
30,6/8/2020 23:05:16.59,23:05:16,20,45.5,10000,-6000,2020/8/6,27817516,114
31,6/8/2020 23:05:43.61,23:05:43,20,38.5,10000,-6000,2020/8/6,27817543,27
32,6/8/2020 23:06:20.16,23:06:20,20,42.7,10000,-6000,2020/8/6,27817580,37
33,6/8/2020 23:07:14.18,23:07:14,20,39.9,10000,-6000,2020/8/6,27817634,54
34,6/8/2020 23:08:17.16,23:08:17,20,38.5,10000,-6000,2020/8/6,27817697,63
35,6/8/2020 23:09:20.51,23:09:20,20,38.5,10000,-6000,2020/8/6,27817760,63
36,6/8/2020 23:10:31.04,23:10:31,20,41.3,10000,-6000,2020/8/6,27817831,71
37,6/8/2020 23:12:31.2,23:12:31,20,41.3,10000,-6000,2020/8/6,27817951,120
38,6/8/2020 23:12:59.24,23:12:59,20,42.7,10000,-6000,2020/8/6,27817979,28
39,6/8/2020 23:14:28.42,23:14:28,20,44.1,10000,-6000,2020/8/6,27818068,89
40,6/8/2020 23:15:31,23:15:31,20,42.7,10000,-6000,2020/8/6,27818131,63
41,6/8/2020 23:16:34.04,23:16:34,20,48.3,10000,-6000,2020/8/6,27818194,63
42,6/8/2020 23:17:46.56,23:17:46,20,44.1,10000,-6000,2020/8/6,27818266,72
43,6/8/2020 23:19:46.03,23:19:46,20,45.5,10000,-6000,2020/8/6,27818386,120
44,6/8/2020 23:20:13.11,23:20:13,20,42.7,10000,-6000,2020/8/6,27818413,27
45,6/8/2020 23:22:46.84,23:22:46,20,44.1,10000,-6000,2020/8/6,27818566,153
46,6/8/2020 23:23:49.84,23:23:49,20,44.1,10000,-6000,2020/8/6,27818629,63
47,6/8/2020 23:25:01.16,23:25:01,20,45.5,10000,-6000,2020/8/6,27818701,72
48,6/8/2020 23:27:01.21,23:27:01,20,45.5,10000,-6000,2020/8/6,27818821,120
49,6/8/2020 23:27:28.01,23:27:28,20,48.3,10000,-6000,2020/8/6,27818848,27
50,6/8/2020 23:28:04.12,23:28:04,20,51.2,10000,-6000,2020/8/6,27818884,36
51,6/8/2020 23:28:58.11,23:28:58,20,49.8,10000,-6000,2020/8/6,27818938,54
52,6/8/2020 23:30:01,23:30:01,20,49.8,10000,-6000,2020/8/6,27819001,63
53,6/8/2020 23:31:04.54,23:31:04,20,55.4,9800,-6000,2020/8/6,27819064,63
54,6/8/2020 23:32:16.25,23:32:16,20,54.0,9800,-6000,2020/8/6,27819136,72
55,6/8/2020 23:34:17.25,23:34:17,20,51.2,9800,-6000,2020/8/6,27819257,121
56,6/8/2020 23:34:44.25,23:34:44,20,58.2,9800,-6000,2020/8/6,27819284,27
57,6/8/2020 23:37:16.18,23:37:16,20,58.2,9800,-6000,2020/8/6,27819436,152
58,6/8/2020 23:38:20.48,23:38:20,20,55.4,9600,-6000,2020/8/6,27819500,64
59,6/8/2020 23:39:31.12,23:39:31,20,59.6,9400,-6000,2020/8/6,27819571,71
60,6/8/2020 23:41:31.01,23:41:31,20,52.6,9400,-6000,2020/8/6,27819691,120
61,6/8/2020 23:41:58.03,23:41:58,20,58.2,9400,-6000,2020/8/6,27819718,27
62,6/8/2020 23:42:34.42,23:42:34,20,62.5,9200,-6000,2020/8/6,27819754,36
63,6/8/2020 23:43:28.4,23:43:28,20,65.3,9200,-6000,2020/8/6,27819808,54
64,6/8/2020 23:44:31.08,23:44:31,20,65.3,9200,-6000,2020/8/6,27819871,63
65,6/8/2020 23:45:34.34,23:45:34,20,66.7,9200,-6000,2020/8/6,27819934,63
66,6/8/2020 23:46:47.69,23:46:47,20,68.1,9000,-6000,2020/8/6,27820007,73
67,6/8/2020 23:48:47.56,23:48:47,20,68.1,9000,-6000,2020/8/6,27820127,120
68,6/8/2020 23:50:23.95,23:50:23,20,68.1,9000,-6000,2020/8/6,27820223,96
69,6/8/2020 23:51:47.01,23:51:47,20,72.3,8800,-6000,2020/8/6,27820307,84
70,6/8/2020 23:52:50.12,23:52:50,20,72.3,8800,-6000,2020/8/6,27820370,63
71,6/8/2020 23:53:17.24,23:53:17,20,73.8,8600,-6000,2020/8/6,27820397,27
72,6/8/2020 23:54:28.36,23:54:28,20,73.8,8600,-6000,2020/8/6,27820468,71
73,6/8/2020 23:56:01.13,23:56:01,20,70.9,8600,-6000,2020/8/6,27820561,93
74,6/8/2020 23:57:31.3,23:57:31,20,72.3,8200,-6000,2020/8/6,27820651,90
75,6/8/2020 23:58:26.25,23:58:26,20,78.0,8200,-6000,2020/8/6,27820706,55
76,7/8/2020 00:00:05.51,00:00:05,20,78.0,8200,-6000,2020/8/7,27820805,99
77,7/8/2020 00:01:17.35,00:01:17,20,76.6,7700,-6000,2020/8/7,27820877,72
78,7/8/2020 00:03:17.22,00:03:17,20,78.0,7200,-6000,2020/8/7,27820997,120
79,7/8/2020 00:03:44.11,00:03:44,20,73.8,7200,-6000,2020/8/7,27821024,27
80,7/8/2020 00:04:21.46,00:04:21,20,76.6,6700,-6000,2020/8/7,27821061,37
81,7/8/2020 00:06:17.32,00:06:17,20,78.0,6500,-6000,2020/8/7,27821177,116
82,7/8/2020 00:07:20.47,00:07:20,20,80.8,6500,-6000,2020/8/7,27821240,63
83,7/8/2020 00:08:31.24,00:08:31,20,82.2,6500,-6000,2020/8/7,27821311,71
84,7/8/2020 00:10:31.54,00:10:31,20,82.2,6500,-6000,2020/8/7,27821431,120
85,7/8/2020 00:10:58.36,00:10:58,20,79.4,6500,-6000,2020/8/7,27821458,27
86,7/8/2020 00:11:34.35,00:11:34,20,80.8,6500,-6000,2020/8/7,27821494,36
87,7/8/2020 00:13:32.02,00:13:32,20,80.8,6500,-6000,2020/8/7,27821612,118
88,7/8/2020 00:14:35.78,00:14:35,20,80.8,6500,-6000,2020/8/7,27821675,63
89,7/8/2020 00:15:47.12,00:15:47,20,83.6,6500,-6000,2020/8/7,27821747,72
90,7/8/2020 00:17:46.72,00:17:46,20,83.6,6500,-6000,2020/8/7,27821866,119
91,7/8/2020 00:18:13.86,00:18:13,20,82.2,6500,-6000,2020/8/7,27821893,27
