,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,2/8/2020 05:04:55.52,05:04:55,20,118.1,8000,-4000,2020/8/2,27407095,0
1,2/8/2020 05:05:09.52,05:05:09,20,126.6,8000,-3000,2020/8/2,27407109,14
2,2/8/2020 05:06:12.16,05:06:12,20,132.2,8000,-4000,2020/8/2,27407172,63
3,2/8/2020 05:07:15.08,05:07:15,20,149.2,8000,-2000,2020/8/2,27407235,63
4,2/8/2020 05:08:27.01,05:08:27,20,178.8,8000,-3000,2020/8/2,27407307,72
5,2/8/2020 05:10:27.41,05:10:27,20,192.9,8000,-3000,2020/8/2,27407427,120
6,2/8/2020 05:10:54.72,05:10:54,20,269.2,8000,-3000,2020/8/2,27407454,27
7,2/8/2020 05:11:30.74,05:11:30,20,288.9,8000,-3000,2020/8/2,27407490,36
8,2/8/2020 05:12:24.8,05:12:24,20,358.1,6000,-5000,2020/8/2,27407544,54
9,2/8/2020 05:13:27.01,05:13:27,20,60.2,6000,-5000,2020/8/2,27407607,63
10,2/8/2020 05:14:30.19,05:14:30,20,71.5,6000,-5000,2020/8/2,27407670,63
11,2/8/2020 05:17:41.07,05:17:41,20,71.5,7000,-5000,2020/8/2,27407861,191
12,2/8/2020 05:18:09.46,05:18:09,20,72.9,7000,-5000,2020/8/2,27407889,28
13,2/8/2020 05:18:45.41,05:18:45,20,71.5,7000,-5000,2020/8/2,27407925,36
14,2/8/2020 05:19:38.34,05:19:38,20,77.2,6500,-5000,2020/8/2,27407978,53
15,2/8/2020 05:20:41.6,05:20:41,20,81.4,6500,-5000,2020/8/2,27408041,63
16,2/8/2020 05:21:45.02,05:21:45,20,78.6,6500,-5000,2020/8/2,27408105,64
17,2/8/2020 05:22:57.07,05:22:57,20,80.0,6500,-5000,2020/8/2,27408177,72
18,2/8/2020 05:24:56.24,05:24:56,20,82.8,6500,-5000,2020/8/2,27408296,119
