,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
60,18/4/2020 11:08:28,11:08:28,180,118.7,6700,-4000,2020/4/18,18270508,101
61,18/4/2020 11:08:57,11:08:57,180,110.2,6700,-4000,2020/4/18,18270537,29
62,18/4/2020 11:10:56,11:10:56,180,110.2,5700,-4000,2020/4/18,18270656,119
63,18/4/2020 11:10:58,11:10:58,180,142.7,5700,-4000,2020/4/18,18270658,2
64,18/4/2020 11:11:33,11:11:33,180,152.6,5700,-4000,2020/4/18,18270693,35
65,18/4/2020 11:12:27,11:12:27,180,166.7,5500,-4000,2020/4/18,18270747,54
66,18/4/2020 11:13:57,11:13:57,180,170.9,5500,-4000,2020/4/18,18270837,90
67,18/4/2020 11:15:07,11:15:07,180,172.3,5500,-4000,2020/4/18,18270907,70
68,18/4/2020 11:16:47,11:16:47,180,162.4,5700,-4000,2020/4/18,18271007,100
69,18/4/2020 11:17:37,11:17:37,180,165.3,5700,-4000,2020/4/18,18271057,50
70,18/4/2020 11:18:12,11:18:12,180,165.3,5700,-4000,2020/4/18,18271092,35
71,18/4/2020 11:18:27,11:18:27,180,151.1,5900,-4000,2020/4/18,18271107,15
72,18/4/2020 11:19:07,11:19:07,180,156.8,5900,-4000,2020/4/18,18271147,40
73,18/4/2020 11:20:00,11:20:00,180,149.7,6400,-4000,2020/4/18,18271200,53
74,18/4/2020 11:20:08,11:20:08,180,148.3,6400,-4000,2020/4/18,18271208,8
75,18/4/2020 11:21:56,11:21:56,180,149.7,6900,-4000,2020/4/18,18271316,108
76,18/4/2020 11:23:04,11:23:04,180,159.6,6900,-4000,2020/4/18,18271384,68
77,18/4/2020 11:23:27,11:23:27,180,159.6,6700,-4000,2020/4/18,18271407,23
78,18/4/2020 11:23:29,11:23:29,180,161.0,6700,-4000,2020/4/18,18271409,2
79,18/4/2020 11:24:32,11:24:32,180,169.5,6700,-4000,2020/4/18,18271472,63
80,18/4/2020 11:25:08,11:25:08,180,176.6,6700,-4000,2020/4/18,18271508,36
81,18/4/2020 11:26:03,11:26:03,180,186.4,6700,-4000,2020/4/18,18271563,55
82,18/4/2020 11:26:39,11:26:39,180,192.1,6500,-4000,2020/4/18,18271599,36
83,18/4/2020 11:28:28,11:28:28,180,196.3,6300,-4000,2020/4/18,18271708,109
84,18/4/2020 11:29:05,11:29:05,180,194.9,6300,-4000,2020/4/18,18271745,37
85,18/4/2020 11:29:42,11:29:42,180,196.3,6300,-4000,2020/4/18,18271782,37
86,18/4/2020 11:30:36,11:30:36,180,187.8,6300,-4000,2020/4/18,18271836,54
87,18/4/2020 11:31:12,11:31:12,180,189.3,6300,-4000,2020/4/18,18271872,36
88,18/4/2020 11:31:48,11:31:48,180,182.2,6300,-4000,2020/4/18,18271908,36
89,18/4/2020 11:32:42,11:32:42,180,185.0,6300,-4000,2020/4/18,18271962,54
90,18/4/2020 11:33:27,11:33:27,180,175.1,6300,-4000,2020/4/18,18272007,45
91,18/4/2020 11:35:07,11:35:07,180,180.8,6300,-4000,2020/4/18,18272107,100
92,18/4/2020 11:35:45,11:35:45,180,179.4,6300,-4000,2020/4/18,18272145,38
93,18/4/2020 11:36:39,11:36:39,180,173.7,6300,-4000,2020/4/18,18272199,54
94,18/4/2020 11:36:47,11:36:47,180,176.6,6300,-4000,2020/4/18,18272207,8
95,18/4/2020 11:38:09,11:38:09,180,172.3,6300,-4000,2020/4/18,18272289,82
96,18/4/2020 11:38:27,11:38:27,180,170.9,6300,-4000,2020/4/18,18272307,18
97,18/4/2020 11:39:33,11:39:33,180,170.9,6300,-4000,2020/4/18,18272373,66
98,18/4/2020 11:40:07,11:40:07,180,168.1,6500,-4000,2020/4/18,18272407,34
99,18/4/2020 11:41:13,11:41:13,180,163.8,6500,-4000,2020/4/18,18272473,66
100,18/4/2020 11:41:47,11:41:47,180,165.3,6700,-4000,2020/4/18,18272507,34
101,18/4/2020 11:42:42,11:42:42,180,161.0,6700,-4000,2020/4/18,18272562,55
102,18/4/2020 11:43:18,11:43:18,180,159.6,6700,-4000,2020/4/18,18272598,36
103,18/4/2020 11:44:48,11:44:48,180,162.4,6900,-4000,2020/4/18,18272688,90
104,18/4/2020 11:46:47,11:46:47,180,170.9,6900,-4000,2020/4/18,18272807,119
105,18/4/2020 11:47:15,11:47:15,180,182.2,6900,-4000,2020/4/18,18272835,28
106,18/4/2020 11:47:51,11:47:51,180,187.8,6900,-4000,2020/4/18,18272871,36
107,18/4/2020 11:48:28,11:48:28,180,197.7,6700,-4000,2020/4/18,18272908,37
108,18/4/2020 11:49:21,11:49:21,180,196.3,6700,-4000,2020/4/18,18272961,53
109,18/4/2020 11:50:08,11:50:08,180,206.2,6500,-4000,2020/4/18,18273008,47
110,18/4/2020 11:50:50,11:50:50,180,204.8,6500,-4000,2020/4/18,18273050,42
111,18/4/2020 11:51:48,11:51:48,180,194.9,6300,-4000,2020/4/18,18273108,58
112,18/4/2020 11:53:18,11:53:18,180,180.8,6300,-4000,2020/4/18,18273198,90
113,18/4/2020 11:53:27,11:53:27,180,179.4,6300,-4000,2020/4/18,18273207,9
114,18/4/2020 11:54:48,11:54:48,180,165.3,6300,-4000,2020/4/18,18273288,81
115,18/4/2020 11:55:08,11:55:08,180,168.1,6500,-4000,2020/4/18,18273308,20
116,18/4/2020 11:56:18,11:56:18,180,155.4,6500,-4000,2020/4/18,18273378,70
117,18/4/2020 11:56:47,11:56:47,180,149.7,7000,-4000,2020/4/18,18273407,29
118,18/4/2020 11:58:28,11:58:28,180,155.4,7200,-4000,2020/4/18,18273508,101
119,18/4/2020 11:59:21,11:59:21,180,156.8,7200,-4000,2020/4/18,18273561,53
120,18/4/2020 11:59:57,11:59:57,180,166.7,7200,-4000,2020/4/18,18273597,36
121,18/4/2020 12:00:51,12:00:51,180,183.6,7200,-4000,2020/4/18,18273651,54
122,18/4/2020 12:01:27,12:01:27,180,186.4,7200,-4000,2020/4/18,18273687,36
123,18/4/2020 12:02:22,12:02:22,180,202.0,7200,-4000,2020/4/18,18273742,55
124,18/4/2020 12:02:58,12:02:58,180,197.7,7000,-4000,2020/4/18,18273778,36
125,18/4/2020 12:03:27,12:03:27,180,206.2,7000,-4000,2020/4/18,18273807,29
126,18/4/2020 12:05:07,12:05:07,180,217.5,6500,-4000,2020/4/18,18273907,100
127,18/4/2020 12:06:00,12:06:00,180,221.7,6500,-4000,2020/4/18,18273960,53
128,18/4/2020 12:06:48,12:06:48,180,206.2,6300,-4000,2020/4/18,18274008,48
129,18/4/2020 12:08:23,12:08:23,180,185.0,6500,-4000,2020/4/18,18274103,95
130,18/4/2020 12:08:25,12:08:25,180,155.4,6500,-4000,2020/4/18,18274105,2
131,18/4/2020 12:09:01,12:09:01,180,146.9,6500,-4000,2020/4/18,18274141,36
132,18/4/2020 12:10:08,12:10:08,180,139.8,7000,-4000,2020/4/18,18274208,67
133,18/4/2020 12:11:27,12:11:27,180,141.3,7000,-4000,2020/4/18,18274287,79
134,18/4/2020 12:12:59,12:12:59,180,156.8,6800,-4000,2020/4/18,18274379,92
135,18/4/2020 12:13:28,12:13:28,180,165.3,6800,-4000,2020/4/18,18274408,29
136,18/4/2020 12:14:27,12:14:27,180,175.1,6800,-4000,2020/4/18,18274467,59
137,18/4/2020 12:15:03,12:15:03,180,186.4,6800,-4000,2020/4/18,18274503,36
138,18/4/2020 12:16:47,12:16:47,180,193.5,6600,-4000,2020/4/18,18274607,104
139,18/4/2020 12:17:30,12:17:30,180,209.0,6600,-4000,2020/4/18,18274650,43
140,18/4/2020 12:18:06,12:18:06,180,214.7,6600,-4000,2020/4/18,18274686,36
141,18/4/2020 12:19:00,12:19:00,180,213.3,6100,-4000,2020/4/18,18274740,54
142,18/4/2020 12:19:36,12:19:36,180,179.4,6100,-4000,2020/4/18,18274776,36
143,18/4/2020 12:20:30,12:20:30,180,165.3,6300,-4000,2020/4/18,18274830,54
144,18/4/2020 12:21:06,12:21:06,180,166.7,6300,-4000,2020/4/18,18274866,36
145,18/4/2020 12:23:13,12:23:13,180,142.7,6300,-4000,2020/4/18,18274993,127
146,18/4/2020 12:23:27,12:23:27,180,141.3,6800,-4000,2020/4/18,18275007,14
147,18/4/2020 12:25:03,12:25:03,180,128.6,7300,-4000,2020/4/18,18275103,96
148,18/4/2020 12:25:41,12:25:41,180,137.0,7300,-4000,2020/4/18,18275141,38
149,18/4/2020 12:26:35,12:26:35,180,145.5,7800,-4000,2020/4/18,18275195,54
150,18/4/2020 12:26:48,12:26:48,180,151.1,7800,-4000,2020/4/18,18275208,13
151,18/4/2020 12:28:28,12:28:28,180,173.7,7800,-4000,2020/4/18,18275308,100
152,18/4/2020 12:29:37,12:29:37,180,227.4,6800,-4000,2020/4/18,18275377,69
153,18/4/2020 12:30:08,12:30:08,180,234.4,6300,-4000,2020/4/18,18275408,31
154,18/4/2020 12:31:06,12:31:06,180,258.4,6300,-4000,2020/4/18,18275466,58
155,18/4/2020 12:31:42,12:31:42,180,265.5,5800,-4000,2020/4/18,18275502,36
156,18/4/2020 12:32:37,12:32:37,180,216.1,5800,-4000,2020/4/18,18275557,55
157,18/4/2020 12:33:12,12:33:12,180,210.4,5300,-4000,2020/4/18,18275592,35
158,18/4/2020 12:35:07,12:35:07,180,183.6,5300,-4000,2020/4/18,18275707,115
159,18/4/2020 12:35:39,12:35:39,180,163.8,5300,-4000,2020/4/18,18275739,32
160,18/4/2020 12:36:15,12:36:15,180,162.4,5300,-4000,2020/4/18,18275775,36
161,18/4/2020 12:37:45,12:37:45,180,156.8,5500,-4000,2020/4/18,18275865,90
162,18/4/2020 12:38:28,12:38:28,180,155.4,5500,-4000,2020/4/18,18275908,43
163,18/4/2020 12:39:16,12:39:16,180,154.0,5500,-4000,2020/4/18,18275956,48
164,18/4/2020 12:40:08,12:40:08,180,152.6,5700,-4000,2020/4/18,18276008,52
165,18/4/2020 12:41:42,12:41:42,180,154.0,5900,-4000,2020/4/18,18276102,94
166,18/4/2020 12:42:18,12:42:18,180,151.1,5900,-4000,2020/4/18,18276138,36
167,18/4/2020 12:43:12,12:43:12,180,146.9,6400,-4000,2020/4/18,18276192,54
168,18/4/2020 12:43:27,12:43:27,180,148.3,6400,-4000,2020/4/18,18276207,15
169,18/4/2020 12:44:42,12:44:42,180,139.8,6400,-4000,2020/4/18,18276282,75
170,18/4/2020 12:44:53,12:44:53,180,139.8,6400,-4000,2020/4/18,18276293,11
171,18/4/2020 12:45:08,12:45:08,180,142.7,6900,-4000,2020/4/18,18276308,15
172,18/4/2020 12:46:47,12:46:47,180,146.9,7400,-4000,2020/4/18,18276407,99
173,18/4/2020 12:48:21,12:48:21,180,156.8,6300,-4000,2020/4/18,18276501,94
174,18/4/2020 12:48:49,12:48:49,180,169.5,6300,-4000,2020/4/18,18276529,28
175,18/4/2020 12:49:51,12:49:51,180,178.0,5700,-4000,2020/4/18,18276591,62
176,18/4/2020 12:50:18,12:50:18,180,194.9,5500,-4000,2020/4/18,18276618,27
177,18/4/2020 12:51:22,12:51:22,180,193.5,5500,-4000,2020/4/18,18276682,64
178,18/4/2020 12:51:48,12:51:48,180,189.3,5500,-4000,2020/4/18,18276708,26
179,18/4/2020 12:53:49,12:53:49,180,176.6,5500,-4000,2020/4/18,18276829,121
180,18/4/2020 12:55:08,12:55:08,180,170.9,5500,-4000,2020/4/18,18276908,79
181,18/4/2020 12:55:18,12:55:18,180,165.3,5700,-4000,2020/4/18,18276918,10
182,18/4/2020 12:56:48,12:56:48,180,159.6,5700,-4000,2020/4/18,18277008,90
183,18/4/2020 12:56:59,12:56:59,180,161.0,5900,-4000,2020/4/18,18277019,11
184,18/4/2020 12:58:28,12:58:28,180,155.4,6100,-4000,2020/4/18,18277108,89
185,18/4/2020 12:59:52,12:59:52,180,159.6,6100,-4000,2020/4/18,18277192,84
186,18/4/2020 13:00:08,13:00:08,180,155.4,6300,-4000,2020/4/18,18277208,16
187,18/4/2020 13:01:23,13:01:23,180,159.6,6300,-4000,2020/4/18,18277283,75
188,18/4/2020 13:01:48,13:01:48,180,156.8,6500,-4000,2020/4/18,18277308,25
189,18/4/2020 13:02:52,13:02:52,180,149.7,6500,-4000,2020/4/18,18277372,64
190,18/4/2020 13:05:07,13:05:07,180,155.4,6500,-4000,2020/4/18,18277507,135
191,18/4/2020 13:05:09,13:05:09,180,165.3,6500,-4000,2020/4/18,18277509,2
192,18/4/2020 13:05:55,13:05:55,180,156.8,6500,-4000,2020/4/18,18277555,46
193,18/4/2020 13:06:31,13:06:31,180,168.1,6500,-4000,2020/4/18,18277591,36
194,18/4/2020 13:07:25,13:07:25,180,176.6,6500,-4000,2020/4/18,18277645,54
195,18/4/2020 13:08:01,13:08:01,180,168.1,6500,-4000,2020/4/18,18277681,36
196,18/4/2020 13:08:54,13:08:54,180,169.5,6500,-4000,2020/4/18,18277734,53
197,18/4/2020 13:09:32,13:09:32,180,168.1,6700,-4000,2020/4/18,18277772,38
198,18/4/2020 13:10:08,13:10:08,180,163.8,6700,-4000,2020/4/18,18277808,36
199,18/4/2020 13:11:48,13:11:48,180,165.3,6900,-4000,2020/4/18,18277908,100
200,18/4/2020 13:12:33,13:12:33,180,170.9,6900,-4000,2020/4/18,18277953,45
201,18/4/2020 13:13:28,13:13:28,180,176.6,6900,-4000,2020/4/18,18278008,55
202,18/4/2020 13:14:03,13:14:03,180,180.8,6900,-4000,2020/4/18,18278043,35
203,18/4/2020 13:14:57,13:14:57,180,183.6,6900,-4000,2020/4/18,18278097,54
204,18/4/2020 13:15:08,13:15:08,180,189.3,6900,-4000,2020/4/18,18278108,11
205,18/4/2020 13:16:48,13:16:48,180,197.7,6700,-4000,2020/4/18,18278208,100
206,18/4/2020 13:18:01,13:18:01,180,203.4,6700,-4000,2020/4/18,18278281,73
207,18/4/2020 13:18:27,13:18:27,180,199.1,6500,-4000,2020/4/18,18278307,26
208,18/4/2020 13:19:31,13:19:31,180,182.2,6500,-4000,2020/4/18,18278371,64
209,18/4/2020 13:20:06,13:20:06,180,173.7,6500,-4000,2020/4/18,18278406,35
210,18/4/2020 13:21:01,13:21:01,180,170.9,6500,-4000,2020/4/18,18278461,55
211,18/4/2020 13:21:36,13:21:36,180,163.8,6700,-4000,2020/4/18,18278496,35
212,18/4/2020 13:23:29,13:23:29,180,151.1,6900,-4000,2020/4/18,18278609,113
213,18/4/2020 13:24:03,13:24:03,180,148.3,6900,-4000,2020/4/18,18278643,34
214,18/4/2020 13:24:40,13:24:40,180,146.9,6900,-4000,2020/4/18,18278680,37
215,18/4/2020 13:25:33,13:25:33,180,146.9,6700,-4000,2020/4/18,18278733,53
216,18/4/2020 13:25:35,13:25:35,180,159.6,6700,-4000,2020/4/18,18278735,2
217,18/4/2020 13:26:09,13:26:09,180,162.4,6700,-4000,2020/4/18,18278769,34
218,18/4/2020 13:26:47,13:26:47,180,169.5,6700,-4000,2020/4/18,18278807,38
219,18/4/2020 13:27:39,13:27:39,180,175.1,6700,-4000,2020/4/18,18278859,52
220,18/4/2020 13:28:27,13:28:27,180,182.2,6700,-4000,2020/4/18,18278907,48
221,18/4/2020 13:30:06,13:30:06,180,172.3,6700,-4000,2020/4/18,18279006,99
222,18/4/2020 13:30:43,13:30:43,180,176.6,6700,-4000,2020/4/18,18279043,37
223,18/4/2020 13:31:36,13:31:36,180,169.5,6700,-4000,2020/4/18,18279096,53
224,18/4/2020 13:31:47,13:31:47,180,165.3,6900,-4000,2020/4/18,18279107,11
225,18/4/2020 13:33:08,13:33:08,180,158.2,7100,-4000,2020/4/18,18279188,81
226,18/4/2020 13:33:28,13:33:28,180,156.8,7100,-4000,2020/4/18,18279208,20
227,18/4/2020 13:35:08,13:35:08,180,159.6,7300,-4000,2020/4/18,18279308,100
228,18/4/2020 13:36:10,13:36:10,180,183.6,7300,-4000,2020/4/18,18279370,62
229,18/4/2020 13:37:39,13:37:39,180,183.6,6300,-4000,2020/4/18,18279459,89
230,18/4/2020 13:37:40,13:37:40,180,200.6,7100,-4000,2020/4/18,18279460,1
231,18/4/2020 13:39:10,13:39:10,180,202.0,6600,-4000,2020/4/18,18279550,90
232,18/4/2020 13:42:13,13:42:13,180,183.6,6600,-4000,2020/4/18,18279733,183
233,18/4/2020 13:42:49,13:42:49,180,166.7,6600,-4000,2020/4/18,18279769,36
234,18/4/2020 13:43:27,13:43:27,180,162.4,6600,-4000,2020/4/18,18279807,38
