,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,11/23/2019 01:33:55,01:33:55,180,171.063,7500,-5550,2019/11/23,5535235,0
1,11/23/2019 01:34:17,01:34:17,180,179.5,7500,-5550,2019/11/23,5535257,22
2,11/23/2019 01:34:40,01:34:40,180,183.71900000000002,7500,-5550,2019/11/23,5535280,23
3,11/23/2019 01:35:01,01:35:01,180,186.53099999999998,7500,-5550,2019/11/23,5535301,21
4,11/23/2019 01:35:24,01:35:24,180,187.938,6000,-5550,2019/11/23,5535324,23
5,11/23/2019 01:35:46,01:35:46,180,190.75,6000,-5550,2019/11/23,5535346,22
6,11/23/2019 01:36:09,01:36:09,180,192.15599999999998,6000,-5550,2019/11/23,5535369,23
7,11/23/2019 01:36:30,01:36:30,180,193.563,6000,-5550,2019/11/23,5535390,21
8,11/23/2019 01:36:53,01:36:53,180,194.96900000000002,6000,-5550,2019/11/23,5535413,23
9,11/23/2019 01:37:15,01:37:15,180,196.375,6000,-6050,2019/11/23,5535435,22
10,11/23/2019 01:37:38,01:37:38,180,197.78099999999998,6000,-6050,2019/11/23,5535458,23
11,11/23/2019 01:37:59,01:37:59,180,199.188,6000,-6050,2019/11/23,5535479,21
12,11/23/2019 01:38:21,01:38:21,180,200.59400000000002,6000,-6050,2019/11/23,5535501,22
13,11/23/2019 01:38:44,01:38:44,180,202.0,6000,-6050,2019/11/23,5535524,23
14,11/23/2019 01:39:07,01:39:07,180,203.40599999999998,6000,-6050,2019/11/23,5535547,23
15,11/23/2019 01:39:51,01:39:51,180,204.813,6000,-6050,2019/11/23,5535591,44
16,11/23/2019 01:40:13,01:40:13,180,206.21900000000002,6000,-6050,2019/11/23,5535613,22
17,11/23/2019 01:40:36,01:40:36,180,207.625,6000,-6050,2019/11/23,5535636,23
18,11/23/2019 01:41:20,01:41:20,180,209.03099999999998,6000,-6050,2019/11/23,5535680,44
19,11/23/2019 01:42:05,01:42:05,180,210.438,6000,-6550,2019/11/23,5535725,45
20,11/23/2019 01:42:49,01:42:49,180,211.84400000000002,6000,-6550,2019/11/23,5535769,44
21,11/23/2019 01:43:11,01:43:11,180,213.25,6000,-6550,2019/11/23,5535791,22
22,11/23/2019 01:43:34,01:43:34,180,214.65599999999998,6000,-6550,2019/11/23,5535814,23
23,11/23/2019 01:44:18,01:44:18,180,216.063,6000,-6550,2019/11/23,5535858,44
24,11/23/2019 01:44:40,01:44:40,180,218.875,6000,-7050,2019/11/23,5535880,22
25,11/23/2019 01:45:03,01:45:03,180,220.28099999999998,6000,-7050,2019/11/23,5535903,23
26,11/23/2019 01:45:25,01:45:25,180,221.688,6000,-7050,2019/11/23,5535925,22
27,11/23/2019 01:45:47,01:45:47,180,223.09400000000002,6000,-7050,2019/11/23,5535947,22
28,11/23/2019 01:46:10,01:46:10,180,225.90599999999998,6000,-7050,2019/11/23,5535970,23
29,11/23/2019 01:46:32,01:46:32,180,227.313,6000,-7050,2019/11/23,5535992,22
30,11/23/2019 01:46:54,01:46:54,180,230.125,6000,-7050,2019/11/23,5536014,22
31,11/23/2019 01:47:16,01:47:16,180,231.53099999999998,6000,-7050,2019/11/23,5536036,22
32,11/23/2019 01:47:39,01:47:39,180,234.34400000000002,6000,-7050,2019/11/23,5536059,23
33,11/23/2019 01:48:01,01:48:01,180,237.15599999999998,9000,-3050,2019/11/23,5536081,22
34,11/23/2019 01:48:45,01:48:45,180,239.96900000000002,10000,-3050,2019/11/23,5536125,44
35,11/23/2019 01:49:08,01:49:08,180,242.78099999999998,10000,-3050,2019/11/23,5536148,23
36,11/23/2019 01:49:30,01:49:30,180,245.59400000000002,10000,-3050,2019/11/23,5536170,22
37,11/23/2019 01:50:14,01:50:14,180,247.0,10000,-3050,2019/11/23,5536214,44
38,11/23/2019 01:50:37,01:50:37,180,251.21900000000002,10000,-3050,2019/11/23,5536237,23
39,11/23/2019 01:51:43,01:51:43,180,249.813,10000,-3050,2019/11/23,5536303,66
40,11/23/2019 01:52:28,01:52:28,180,248.40599999999998,10000,-3050,2019/11/23,5536348,45
41,11/23/2019 01:56:33,01:56:33,180,247.0,10000,-3050,2019/11/23,5536593,245
42,11/23/2019 01:57:39,01:57:39,180,248.40599999999998,10000,-3050,2019/11/23,5536659,66
43,11/23/2019 01:58:24,01:58:24,180,249.813,10000,-3050,2019/11/23,5536704,45
