,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,3/7/2020 08:37:53.47,08:37:53,20,107.7,8000,-4000,2020/7/3,24827873,0
1,3/7/2020 08:38:19.26,08:38:19,20,106.3,8000,-4000,2020/7/3,24827899,26
2,3/7/2020 08:38:55.37,08:38:55,20,109.1,8000,-4000,2020/7/3,24827935,36
3,3/7/2020 08:39:49.6,08:39:49,20,110.5,8000,-4000,2020/7/3,24827989,54
4,3/7/2020 08:40:52.35,08:40:52,20,116.1,6000,-4000,2020/7/3,24828052,63
5,3/7/2020 08:41:55.13,08:41:55,20,120.4,6000,-4000,2020/7/3,24828115,63
6,3/7/2020 08:43:07.37,08:43:07,20,127.4,6000,-4000,2020/7/3,24828187,72
7,3/7/2020 08:43:17.45,08:43:17,20,127.4,6000,-4000,2020/7/3,24828197,10
8,3/7/2020 08:45:07.01,08:45:07,20,126.0,6000,-4000,2020/7/3,24828307,110
9,3/7/2020 08:45:34.47,08:45:34,20,120.4,6000,-4000,2020/7/3,24828334,27
10,3/7/2020 08:47:06.27,08:47:06,20,121.8,6000,-4000,2020/7/3,24828426,92
11,3/7/2020 08:48:07.37,08:48:07,20,121.8,6000,-4000,2020/7/3,24828487,61
12,3/7/2020 08:49:10.49,08:49:10,20,121.8,6000,-4000,2020/7/3,24828550,63
