,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,01/03/2020 15:58:11,15:58:11,180,169.9,4000,-2000,2020/3/1,14140691,0
1,01/03/2020 15:59:18,15:59:18,180,187.1,4000,-2000,2020/3/1,14140758,67
2,01/03/2020 15:59:54,15:59:54,180,181.4,4000,-2000,2020/3/1,14140794,36
3,01/03/2020 16:07:09,16:07:09,180,169.9,5500,-3500,2020/3/1,14141229,435
4,01/03/2020 16:07:23,16:07:23,180,192.8,5500,-3500,2020/3/1,14141243,14
5,01/03/2020 16:08:10,16:08:10,180,187.1,5500,-3500,2020/3/1,14141290,47
6,01/03/2020 16:11:03,16:11:03,180,181.4,6500,-4000,2020/3/1,14141463,173
7,01/03/2020 16:12:13,16:12:13,180,124.2,6500,-4000,2020/3/1,14141533,70
8,01/03/2020 16:12:54,16:12:54,180,95.6,6500,-4000,2020/3/1,14141574,41
9,01/03/2020 16:13:15,16:13:15,180,72.8,6500,-4000,2020/3/1,14141595,21
10,01/03/2020 16:32:20,16:32:20,180,187.1,5000,-4000,2020/3/1,14142740,1145
11,01/03/2020 16:32:56,16:32:56,180,192.8,5500,-3500,2020/3/1,14142776,36
12,01/03/2020 16:33:37,16:33:37,180,187.1,5500,-3500,2020/3/1,14142817,41
13,01/03/2020 16:33:47,16:33:47,180,164.2,6000,-3500,2020/3/1,14142827,10
14,01/03/2020 16:45:59,16:45:59,180,187.1,6000,-3500,2020/3/1,14143559,732
15,01/03/2020 16:48:53,16:48:53,180,192.8,6000,-4000,2020/3/1,14143733,174
16,01/03/2020 16:50:10,16:50:10,180,187.1,6500,-4000,2020/3/1,14143810,77
17,01/03/2020 16:54:21,16:54:21,180,181.4,7000,-4000,2020/3/1,14144061,251
18,01/03/2020 16:56:58,16:56:58,180,175.6,7000,-4000,2020/3/1,14144218,157
19,01/03/2020 16:57:52,16:57:52,180,181.4,7000,-4000,2020/3/1,14144272,54
20,01/03/2020 17:01:14,17:01:14,180,175.6,7000,-4000,2020/3/1,14144474,202
21,01/03/2020 17:01:50,17:01:50,180,169.9,7000,-4000,2020/3/1,14144510,36
22,01/03/2020 17:04:54,17:04:54,180,164.2,7000,-4000,2020/3/1,14144694,184
23,01/03/2020 17:06:02,17:06:02,180,158.5,7500,-4000,2020/3/1,14144762,68
24,01/03/2020 17:08:31,17:08:31,180,152.8,7500,-4000,2020/3/1,14144911,149
25,01/03/2020 17:09:07,17:09:07,180,147.1,8000,-4000,2020/3/1,14144947,36
26,01/03/2020 17:13:19,17:13:19,180,152.8,8000,-4000,2020/3/1,14145199,252
27,01/03/2020 17:15:02,17:15:02,180,147.1,8000,-4000,2020/3/1,14145302,103
