,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,27/7/2020 00:07:45.52,00:07:45,20,67.3,7600,-5000,2020/7/27,26870865,0
1,27/7/2020 00:08:50.09,00:08:50,20,153.4,10100,-3000,2020/7/27,26870930,65
2,27/7/2020 00:10:05.3,00:10:05,20,202.8,10100,-3000,2020/7/27,26871005,75
3,27/7/2020 00:12:00.09,00:12:00,20,178.8,10100,-3000,2020/7/27,26871120,115
4,27/7/2020 00:12:32.86,00:12:32,20,207.0,10100,-3000,2020/7/27,26871152,32
5,27/7/2020 00:13:07.25,00:13:07,20,216.9,10100,-3000,2020/7/27,26871187,35
6,27/7/2020 00:14:00.45,00:14:00,20,231.0,10100,-3000,2020/7/27,26871240,53
7,27/7/2020 00:15:04.8,00:15:04,20,245.2,10100,-3000,2020/7/27,26871304,64
8,27/7/2020 00:16:08.55,00:16:08,20,267.7,10100,-3000,2020/7/27,26871368,64
9,27/7/2020 00:16:34.76,00:16:34,20,274.8,10100,-3000,2020/7/27,26871394,26
10,27/7/2020 00:17:46.06,00:17:46,20,297.4,10100,-3000,2020/7/27,26871466,72
11,27/7/2020 00:19:38.11,00:19:38,20,334.1,10100,-3000,2020/7/27,26871578,112
12,27/7/2020 00:21:18.03,00:21:18,20,352.5,10100,-3000,2020/7/27,26871678,100
13,27/7/2020 00:22:16.72,00:22:16,20,10.8,6600,-5000,2020/7/27,26871736,58
14,27/7/2020 00:23:21.55,00:23:21,20,30.6,6600,-5000,2020/7/27,26871801,65
