,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
100,4/7/2020 15:59:20.22,15:59:20,40,47.0,9800,-3500,2020/7/4,24940760,121
101,4/7/2020 15:59:45.22,15:59:45,40,52.6,9800,-3500,2020/7/4,24940785,25
102,4/7/2020 16:00:21.1,16:00:21,40,55.4,9800,-3500,2020/7/4,24940821,36
103,4/7/2020 16:01:14.71,16:01:14,40,59.7,9800,-3500,2020/7/4,24940874,53
104,4/7/2020 16:02:18.01,16:02:18,40,62.5,9800,-3500,2020/7/4,24940938,64
105,4/7/2020 16:03:21.12,16:03:21,40,66.7,5300,-4000,2020/7/4,24941001,63
106,4/7/2020 16:04:32.12,16:04:32,40,73.8,5300,-4000,2020/7/4,24941072,71
107,4/7/2020 16:05:10.78,16:05:10,40,73.8,5300,-4000,2020/7/4,24941110,38
108,4/7/2020 16:06:33.05,16:06:33,40,79.4,4800,-4000,2020/7/4,24941193,83
109,4/7/2020 16:07:00.83,16:07:00,40,87.9,4800,-4000,2020/7/4,24941220,27
110,4/7/2020 16:08:31.21,16:08:31,40,89.3,4800,-4000,2020/7/4,24941311,91
111,4/7/2020 16:09:33.04,16:09:33,40,92.1,4800,-4000,2020/7/4,24941373,62
112,4/7/2020 16:10:36.23,16:10:36,40,92.1,4800,-4000,2020/7/4,24941436,63
113,4/7/2020 16:11:48.83,16:11:48,40,93.6,4800,-4000,2020/7/4,24941508,72
114,4/7/2020 16:13:48.14,16:13:48,40,92.1,9300,-3500,2020/7/4,24941628,120
115,4/7/2020 16:14:15.16,16:14:15,40,96.4,9300,-3500,2020/7/4,24941655,27
116,4/7/2020 16:16:47.34,16:16:47,40,87.9,8800,-3500,2020/7/4,24941807,152
