,ACTIME,TIME,TARSTF,SGTF,TOR_P,TOR_N,DATE,ss2,time_interval
0,01/06/2020 04:21:26,04:21:26,170,135.6,3500,-3500,2020/6/1,22047686,0
1,01/06/2020 04:22:33,04:22:33,170,141.4,3500,-3500,2020/6/1,22047753,67
2,01/06/2020 04:25:53,04:25:53,170,147.1,4500,-4000,2020/6/1,22047953,200
3,01/06/2020 04:27:10,04:27:10,170,141.4,5000,-4000,2020/6/1,22048030,77
4,01/06/2020 04:28:57,04:28:57,170,135.6,6000,-4000,2020/6/1,22048137,107
5,01/06/2020 04:29:33,04:29:33,170,141.4,6000,-4000,2020/6/1,22048173,36
6,01/06/2020 04:34:51,04:34:51,170,135.6,7000,-4000,2020/6/1,22048491,318
7,01/06/2020 04:37:56,04:37:56,170,141.4,7000,-4500,2020/6/1,22048676,185
8,01/06/2020 04:38:09,04:38:09,170,147.1,7000,-4500,2020/6/1,22048689,13
9,01/06/2020 04:38:23,04:38:23,170,169.9,4500,-4500,2020/6/1,22048703,14
10,01/06/2020 04:38:36,04:38:36,170,181.4,4500,-4500,2020/6/1,22048716,13
11,01/06/2020 04:38:49,04:38:49,170,175.6,4500,-4500,2020/6/1,22048729,13
12,01/06/2020 04:39:03,04:39:03,170,232.8,4500,-4500,2020/6/1,22048743,14
13,01/06/2020 04:39:16,04:39:16,170,15.6,4500,-4500,2020/6/1,22048756,13
14,01/06/2020 04:39:30,04:39:30,170,44.2,4500,-4500,2020/6/1,22048770,14
15,01/06/2020 04:39:46,04:39:46,170,49.9,4500,-4500,2020/6/1,22048786,16
16,01/06/2020 04:51:45,04:51:45,170,244.2,3500,-3500,2020/6/1,22049505,719
17,01/06/2020 04:52:02,04:52:02,170,238.5,3500,-3500,2020/6/1,22049522,17
18,01/06/2020 04:54:39,04:54:39,170,232.8,3500,-3500,2020/6/1,22049679,157
19,01/06/2020 04:54:53,04:54:53,170,227.1,3500,-3500,2020/6/1,22049693,14
20,01/06/2020 04:55:46,04:55:46,170,221.4,3500,-4000,2020/6/1,22049746,53
21,01/06/2020 04:57:46,04:57:46,170,215.6,3500,-4000,2020/6/1,22049866,120
22,01/06/2020 04:58:22,04:58:22,170,209.9,3500,-4000,2020/6/1,22049902,36
23,01/06/2020 04:58:54,04:58:54,170,204.2,3500,-4000,2020/6/1,22049934,32
24,01/06/2020 05:00:10,05:00:10,170,198.5,3500,-4000,2020/6/1,22050010,76
25,01/06/2020 05:01:57,05:01:57,170,192.8,3500,-4000,2020/6/1,22050117,107
26,01/06/2020 05:02:33,05:02:33,170,187.1,4000,-4000,2020/6/1,22050153,36
27,01/06/2020 05:03:05,05:03:05,170,181.4,4000,-4000,2020/6/1,22050185,32
28,01/06/2020 05:03:40,05:03:40,170,175.6,4000,-4000,2020/6/1,22050220,35
29,01/06/2020 05:04:21,05:04:21,170,169.9,4000,-4000,2020/6/1,22050261,41
30,01/06/2020 05:06:09,05:06:09,170,164.2,4500,-4000,2020/6/1,22050369,108
31,01/06/2020 05:06:45,05:06:45,170,152.8,6500,-4000,2020/6/1,22050405,36
32,01/06/2020 05:07:16,05:07:16,170,147.1,6500,-4000,2020/6/1,22050436,31
33,01/06/2020 05:07:52,05:07:52,170,135.6,6500,-4000,2020/6/1,22050472,36
34,01/06/2020 05:10:57,05:10:57,170,129.9,7000,-4000,2020/6/1,22050657,185
35,01/06/2020 05:11:51,05:11:51,170,124.2,7000,-4000,2020/6/1,22050711,54
