,state0,state1,state2,action,reward,state_0,state_1,state_2
109,0.975468635559082,-0.22259153425693512,-0.019626840949058533,1.1057865619659424,-0.005186225320856192,0.9752503037452698,-0.2235475778579712,-0.021054917946457863
110,0.9752503037452698,-0.2235475778579712,-0.021054917946457863,1.1085811853408813,-0.005231757301417314,0.9750115275382996,-0.2245873212814331,-0.022782348096370697
111,0.9750115275382996,-0.2245873212814331,-0.022782348096370697,1.1108471155166626,-0.005281465320085821,0.9747470021247864,-0.22573265433311462,-0.02495107799768448
112,0.9747470021247864,-0.22573265433311462,-0.02495107799768448,1.1122170686721802,-0.005336430544560263,0.9744487404823303,-0.22701558470726013,-0.02777416817843914
113,0.9744487404823303,-0.22701558470726013,-0.02777416817843914,1.1188641786575317,-0.005399782740882648,0.9741182327270508,-0.2284313142299652,-0.03056507743895054
114,0.9741182327270508,-0.2284313142299652,-0.03056507743895054,1.13253915309906,-0.005471681190084524,0.9737667441368103,-0.22993110120296478,-0.032374512404203415
115,0.9737667441368103,-0.22993110120296478,-0.032374512404203415,1.142505168914795,-0.005546946037808413,0.9733952879905701,-0.23150289058685303,-0.03382309153676033
116,0.9733952879905701,-0.23150289058685303,-0.03382309153676033,1.1516131162643433,-0.0056257396352526546,0.9730061888694763,-0.23313620686531067,-0.03509123995900154
117,0.9730061888694763,-0.23313620686531067,-0.03509123995900154,1.1627897024154663,-0.005708470640377604,0.9726053476333618,-0.23480793833732605,-0.035915128886699677
118,0.9726053476333618,-0.23480793833732605,-0.035915128886699677,1.1756072044372559,-0.005793860248086935,0.9722001552581787,-0.23648595809936523,-0.03607889264822006
119,0.9722001552581787,-0.23648595809936523,-0.03607889264822006,1.187917709350586,-0.00587969489907607,0.9717971086502075,-0.23814350366592407,-0.035663533955812454
120,0.9717971086502075,-0.23814350366592407,-0.035663533955812454,1.2067919969558716,-0.005966329923453547,0.9714171886444092,-0.23970019817352295,-0.03367144614458084
121,0.9714171886444092,-0.23970019817352295,-0.03367144614458084,1.21760892868042,-0.0060457567562278765,0.9710621237754822,-0.24114227294921875,-0.03123479336500168
122,0.9710621237754822,-0.24114227294921875,-0.03123479336500168,1.2273716926574707,-0.006119306232530512,0.9707388877868652,-0.24244767427444458,-0.02842145599424839
123,0.9707388877868652,-0.24244767427444458,-0.02842145599424839,1.233535647392273,-0.0061854099686363745,0.9704464673995972,-0.24362072348594666,-0.025667013600468636
124,0.9704464673995972,-0.24362072348594666,-0.025667013600468636,1.240282416343689,-0.006245395658175873,0.970188319683075,-0.24465307593345642,-0.02278342843055725
125,0.970188319683075,-0.24465307593345642,-0.02278342843055725,1.2425765991210938,-0.006297500379939087,0.9699580073356628,-0.24556833505630493,-0.02033160626888275
126,0.9699580073356628,-0.24556833505630493,-0.02033160626888275,1.2425626516342163,-0.006343467148621005,0.9697476625442505,-0.2463987171649933,-0.018567301332950592
127,0.9697476625442505,-0.2463987171649933,-0.018567301332950592,1.245530366897583,-0.006386285748399857,0.9695572257041931,-0.24715018272399902,-0.01698017306625843
128,0.9695572257041931,-0.24715018272399902,-0.01698017306625843,1.246375322341919,-0.006424851375772237,0.9693797826766968,-0.2478466033935547,-0.015830013900995255
129,0.9693797826766968,-0.2478466033935547,-0.015830013900995255,1.2508189678192139,-0.006461711653085807,0.969218909740448,-0.2484782338142395,-0.014536507427692413
130,0.969218909740448,-0.2484782338142395,-0.014536507427692413,1.2579275369644165,-0.006496068802599513,0.9690820574760437,-0.24901703000068665,-0.012654075399041176
131,0.9690820574760437,-0.24901703000068665,-0.012654075399041176,1.2703473567962646,-0.0065269995235578155,0.9689885973930359,-0.2493916153907776,-0.009319895878434181
132,0.9689885973930359,-0.2493916153907776,-0.009319895878434181,1.282852053642273,-0.0065494122242242825,0.9689566493034363,-0.2495279610157013,-0.004400157835334539
133,0.9689566493034363,-0.2495279610157013,-0.004400157835334539,1.2971237897872925,-0.006559967656335192,0.9690125584602356,-0.2493269443511963,0.002548238728195429
134,0.9690125584602356,-0.2493269443511963,0.002548238728195429,1.2966784238815308,-0.006549721774633576,0.9691513776779175,-0.24879321455955505,0.009576091542840004
135,0.9691513776779175,-0.24879321455955505,0.009576091542840004,1.291520118713379,-0.006521472619711364,0.9693711400032043,-0.2479388415813446,0.01623421348631382
136,0.9693711400032043,-0.2479388415813446,0.01623421348631382,1.2834614515304565,-0.006476620529487609,0.9696642160415649,-0.2467898428440094,0.022330721840262413
137,0.9696642160415649,-0.2467898428440094,0.022330721840262413,1.2801340818405151,-0.006418473224040246,0.9700369238853455,-0.24532410502433777,0.028795117512345314
138,0.9700369238853455,-0.24532410502433777,0.028795117512345314,1.2746151685714722,-0.0063449057219321465,0.9704887270927429,-0.24353176355361938,0.03553443029522896
139,0.9704887270927429,-0.24353176355361938,0.03553443029522896,1.2580968141555786,-0.006253391103479493,0.9710012674331665,-0.2414715588092804,0.04114850237965584
140,0.9710012674331665,-0.2414715588092804,0.04114850237965584,1.2403050661087036,-0.00614846712240834,0.9715628027915955,-0.23919153213500977,0.04565267637372017
141,0.9715628027915955,-0.23919153213500977,0.04565267637372017,1.2230761051177979,-0.006033285541153584,0.9721621870994568,-0.23673242330551147,0.04929589107632637
142,0.9721621870994568,-0.23673242330551147,0.04929589107632637,1.2030715942382812,-0.005909377611579362,0.9727835655212402,-0.2341511845588684,0.0517965592443943
143,0.9727835655212402,-0.2341511845588684,0.0517965592443943,1.186862826347351,-0.0057808340875300365,0.9734223484992981,-0.23146793246269226,0.05381506681442261
144,0.9734223484992981,-0.23146793246269226,0.05381506681442261,1.1711180210113525,-0.005648728344196865,0.9740731716156006,-0.2287006676197052,0.05549533665180206
145,0.9740731716156006,-0.2287006676197052,0.05549533665180206,1.1534864902496338,-0.005513572941948502,0.9747282266616821,-0.2258778065443039,0.05661751702427864
146,0.9747282266616821,-0.2258778065443039,0.05661751702427864,1.128240704536438,-0.005375223157098439,0.9753668308258057,-0.22308287024497986,0.056084923446178436
147,0.9753668308258057,-0.22308287024497986,0.056084923446178436,1.1061725616455078,-0.005238689607286844,0.9759792685508728,-0.2203686237335205,0.054355964064598083
148,0.9759792685508728,-0.2203686237335205,0.054355964064598083,1.085414171218872,-0.005106716293571154,0.976554274559021,-0.21778832376003265,0.0515642948448658
