,state0,state1,state2,action,reward,state_0,state_1,state_2
0,-0.7546694268357254,-0.6561052173237444,-0.8116117971114782,-1.9972053689051605,-0.5955076419726851,-0.8059119582176208,-0.5911085605621338,-1.6138768196105957
1,-0.8059119582176208,-0.5911085605621338,-1.6138768196105957,-2.0,-0.6541635459112871,-0.8704637885093689,-0.49190929532051086,-2.357131242752075
2,-0.8704637885093689,-0.49190929532051086,-2.357131242752075,-1.9999999947355205,-0.7438441775393139,-0.9364873170852661,-0.355038583278656,-3.0258092880249023
3,-0.9364873170852661,-0.355038583278656,-3.0258092880249023,-2.0,-0.861393123711018,-0.9875442385673523,-0.18158608675003052,-3.593686103820801
4,-0.9875442385673523,-0.18158608675003052,-3.593686103820801,-2.0,-1.0018060664810022,-1.0067020654678345,0.02065465971827507,-4.034012317657471
5,-1.0067020654678345,0.02065465971827507,-4.034012317657471,-1.9999999960467667,-1.141011795952352,-0.9812397360801697,0.23667865991592407,-4.324554443359375
6,-0.9812397360801697,0.23667865991592407,-4.324554443359375,-1.9999999932826096,-1.034777559249125,-0.9067043662071228,0.4471803903579712,-4.453787326812744
7,-0.9067043662071228,0.4471803903579712,-4.453787326812744,-2.0,-0.9215383738669155,-0.7881152033805847,0.6335939168930054,-4.424682140350342
8,-0.7881152033805847,0.6335939168930054,-4.424682140350342,-1.9999978484483072,-0.8050937943448208,-0.6378884315490723,0.7828612327575684,-4.254436016082764
9,-0.6378884315490723,0.7828612327575684,-4.254436016082764,-1.99999891807545,-0.6901107789525743,-0.4718403220176697,0.8898097276687622,-3.970550060272217
10,-0.4718403220176697,0.8898097276687622,-3.970550060272217,-2.0,-0.5813669697251304,-0.30511829257011414,0.9565942883491516,-3.60494327545166
11,-0.30511829257011414,0.9565942883491516,-3.60494327545166,-2.0,-0.4828668721866324,-0.149461030960083,0.9902275800704956,-3.188239336013794
12,-0.149461030960083,0.9902275800704956,-3.188239336013794,-1.9999992625485699,-0.3972406038599374,-0.012285618111491203,0.9997044801712036,-2.745849132537842
13,-0.012285618111491203,0.9997044801712036,-2.745849132537842,-2.0,-0.3256097252163634,0.10280115157365799,0.993807315826416,-2.2963168621063232
14,0.10280115157365799,0.993807315826416,-2.2963168621063232,-2.0,-0.2678421118846886,0.19485557079315186,0.9799439311027527,-1.8514412641525269
15,0.19485557079315186,0.9799439311027527,-1.8514412641525269,-1.9999999849635548,-0.22299333956839978,0.264435350894928,0.9638081789016724,-1.417319416999817
16,0.264435350894928,0.9638081789016724,-1.417319416999817,-1.9999999871059762,-0.1897531433034692,0.3126993477344513,0.949478268623352,-0.9956660270690918
17,0.3126993477344513,0.949478268623352,-0.9956660270690918,-2.0,-0.16679884016798927,0.3408053517341614,0.9396535158157349,-0.5850632190704346
18,0.3408053517341614,0.9396535158157349,-0.5850632190704346,-1.9999999867228182,-0.15303296374366346,0.3495478630065918,0.9358696937561035,-0.18203052878379822
19,0.3495478630065918,0.9358696937561035,-0.18203052878379822,-1.9999999974405576,-0.14772367058275632,0.339169979095459,0.938632607460022,0.21807405352592468
20,0.339169979095459,0.938632607460022,0.21807405352592468,-2.0,-0.1505782071666655,0.3093113899230957,0.9474481344223022,0.6202694773674011
21,0.3093113899230957,0.9474481344223022,0.6202694773674011,-2.0,-0.16177430424900652,0.25908055901527405,0.9607456922531128,1.029207468032837
22,0.25908055901527405,0.9607456922531128,1.029207468032837,-2.0,-0.18196146829348903,0.1872701495885849,0.9757052659988403,1.448386788368225
23,0.1872701495885849,0.9757052659988403,1.448386788368225,-1.9999999955679246,-0.21222867168988122,0.09275797754526138,0.9880234003067017,1.8792343139648438
24,0.09275797754526138,0.9880234003067017,1.8792343139648438,-1.9999926096385867,-0.2540190947630358,-0.0248547550290823,0.9917101263999939,2.3199782371520996
25,-0.0248547550290823,0.9917101263999939,2.3199782371520996,-1.9999782902254497,-0.3089590734192803,-0.16433441638946533,0.9790941476821899,2.76430344581604
26,-0.16433441638946533,0.9790941476821899,2.76430344581604,-1.9999529067600346,-0.3785632059429931,-0.3216930329799652,0.9413152933120728,3.1999611854553223
27,-0.3216930329799652,0.9413152933120728,3.1999611854553223,-1.999859080184034,-0.4637938345738874,-0.4891144633293152,0.8696267604827881,3.6078243255615234
28,-0.4891144633293152,0.8696267604827881,3.6078243255615234,-1.9981807413749666,-0.5645054838294643,-0.6545075178146362,0.7576473951339722,3.9623425006866455
29,-0.6545075178146362,0.7576473951339722,3.9623425006866455,-1.8747972135804816,-0.6788759782439897,-0.8031984567642212,0.6035551428794861,4.251860618591309
30,-0.8031984567642212,0.6035551428794861,4.251860618591309,1.4626361216741686,-0.8051281849568452,-0.9287113547325134,0.389938622713089,4.928929328918457
31,-0.9287113547325134,0.389938622713089,4.928929328918457,1.9186594482324315,-0.9975722477711539,-1.0008392333984375,0.12303204834461212,5.506362438201904
32,-1.0008392333984375,0.12303204834461212,5.506362438201904,1.9873186420288629,-1.2184321678789245,-0.9931625723838806,-0.17351718246936798,5.897992134094238
33,-0.9931625723838806,-0.17351718246936798,5.897992134094238,1.9992888010353123,-1.234911177204578,-0.8951292634010315,-0.46308159828186035,6.074377059936523
34,-0.8951292634010315,-0.46308159828186035,6.074377059936523,1.9998714621163292,-1.083429726269297,-0.7167116403579712,-0.7079042792320251,6.0369720458984375
35,-0.7167116403579712,-0.7079042792320251,6.0369720458984375,1.9997951952950974,-0.9255655591598284,-0.4828612804412842,-0.8823344111442566,5.814802646636963
36,-0.4828612804412842,-0.8823344111442566,5.814802646636963,1.998825184012491,-0.7691219210298529,-0.22498655319213867,-0.9782545566558838,5.458038806915283
37,-0.22498655319213867,-0.9782545566558838,5.458038806915283,1.9662698614500536,-0.6226284652093665,0.027858125045895576,-1.0022976398468018,5.021791458129883
38,0.027858125045895576,-1.0022976398468018,5.021791458129883,1.118684540090581,-0.49231689329084194,0.2500610649585724,-0.9704049229621887,4.440506935119629
39,0.2500610649585724,-0.9704049229621887,4.440506935119629,1.7243575967872071,-0.3733590109802904,0.43740206956863403,-0.9013734459877014,3.972144842147827
40,0.43740206956863403,-0.9013734459877014,3.972144842147827,1.3911349651400313,-0.28501404621445464,0.5878291130065918,-0.8103408813476562,3.5066418647766113
41,0.5878291130065918,-0.8103408813476562,3.5066418647766113,0.885044195390223,-0.21345329444429467,0.7029194235801697,-0.711146891117096,3.0331339836120605
42,0.7029194235801697,-0.711146891117096,3.0331339836120605,0.31139453503818515,-0.1557075841731631,0.7870383858680725,-0.6151301264762878,2.5479626655578613
43,0.7870383858680725,-0.6151301264762878,2.5479626655578613,-0.06385336066811119,-0.10972412194026182,0.8467053771018982,-0.529471755027771,2.079472064971924
44,0.8467053771018982,-0.529471755027771,2.079472064971924,-0.10814626299215403,-0.07499649114225024,0.8885075449943542,-0.4564703702926636,1.66934335231781
45,0.8885075449943542,-0.4564703702926636,1.66934335231781,-0.03024693337319312,-0.05071819873954318,0.9174521565437317,-0.39608505368232727,1.3254473209381104
46,0.9174521565437317,-0.39608505368232727,1.3254473209381104,0.29803284572350885,-0.03439083180453321,0.938031017780304,-0.3456055819988251,1.075505256652832
47,0.938031017780304,-0.3456055819988251,1.075505256652832,0.4095107186718274,-0.02418859667961812,0.9526781439781189,-0.30363768339157104,0.8792765736579895
48,0.9526781439781189,-0.30363768339157104,0.8792765736579895,0.5012785676945526,-0.01737874800258455,0.9633504748344421,-0.26844310760498047,0.727839469909668
49,0.9633504748344421,-0.26844310760498047,0.727839469909668,0.5700837999993958,-0.012791666155238132,0.9712955355644226,-0.23853886127471924,0.6127797961235046
50,0.9712955355644226,-0.23853886127471924,0.6127797961235046,0.6278345389940965,-0.009652535119829884,0.9773777723312378,-0.2125673145055771,0.5285634994506836
51,0.9773777723312378,-0.2125673145055771,0.5285634994506836,0.6703918640164052,-0.007471641713129304,0.9821786284446716,-0.18935583531856537,0.47002217173576355
52,0.9821786284446716,-0.18935583531856537,0.47002217173576355,0.6792173254940529,-0.005921361828532842,0.9860625267028809,-0.16804444789886475,0.4300802946090698
53,0.9860625267028809,-0.16804444789886475,0.4300802946090698,0.6474102285510853,-0.0047735334483324995,0.9892469644546509,-0.14811329543590546,0.4012810289859772
54,0.9892469644546509,-0.14811329543590546,0.4012810289859772,0.5941885567355529,-0.003881950063651106,0.9918751120567322,-0.12922567129135132,0.3794332444667816
55,0.9918751120567322,-0.12922567129135132,0.3794332444667816,0.5273638324288042,-0.003169449308877389,0.994037926197052,-0.1111837774515152,0.3617449402809143
56,0.994037926197052,-0.1111837774515152,0.3617449402809143,0.4396559520036896,-0.0025888580011314147,0.9957879185676575,-0.09398102760314941,0.34447386860847473
57,0.9957879185676575,-0.09398102760314941,0.34447386860847473,0.3496933218267512,-0.002101687996586733,0.9971742630004883,-0.07764223217964172,0.32667630910873413
58,0.9971742630004883,-0.07764223217964172,0.32667630910873413,0.26800875483017333,-0.001693217733784219,0.9982420802116394,-0.06216617301106453,0.3089478015899658
59,0.9982420802116394,-0.06216617301106453,0.3089478015899658,0.19495153909989618,-0.0013584531777636772,0.999032735824585,-0.04752390459179878,0.2919272780418396
60,0.999032735824585,-0.04752390459179878,0.2919272780418396,0.11514250746290225,-0.0010916940831667762,0.9995816349983215,-0.03377523645758629,0.2739746868610382
61,0.9995816349983215,-0.03377523645758629,0.2739746868610382,0.046676496300457344,-0.0008763104962167823,0.9999266266822815,-0.020909246057271957,0.2561240494251251
62,0.9999266266822815,-0.020909246057271957,0.2561240494251251,-0.029493818305839935,-0.0007107525314637998,1.0001022815704346,-0.00902506709098816,0.2365538477897644
63,1.0001022815704346,-0.00902506709098816,0.2365538477897644,-0.083038276767388,-0.0005791000895016738,1.0001410245895386,0.00193772092461586,0.2179185450077057
64,1.0001410245895386,0.00193772092461586,0.2179185450077057,-0.13170695968047688,-0.00048771432779313155,1.0000715255737305,0.012015794403851032,0.2002398520708084
