,state0,state1,state2,action,reward,state_0,state_1,state_2
0,-0.9320890917952174,-0.3622291056173798,-0.23332790679872994,-2.0,-0.7687521377406786,-0.9483277797698975,-0.3232758343219757,-0.814949631690979
1,-0.9483277797698975,-0.3232758343219757,-0.814949631690979,-1.9999999999999627,-0.7971559847364709,-0.9683966636657715,-0.2580658793449402,-1.358463168144226
2,-0.9683966636657715,-0.2580658793449402,-1.358463168144226,-2.0,-0.8472137543215068,-0.988676130771637,-0.16747961938381195,-1.8522813320159912
3,-0.988676130771637,-0.16747961938381195,-1.8522813320159912,-2.0,-0.9169222689787846,-1.0022093057632446,-0.05422578379511833,-2.277827501296997
4,-1.0022093057632446,-0.05422578379511833,-2.277827501296997,-2.0,-1.0032591830695325,-1.0018279552459717,0.0768812894821167,-2.61881685256958
5,-1.0018279552459717,0.0768812894821167,-2.61881685256958,-2.0,-1.0100971842770166,-0.9817171692848206,0.21869336068630219,-2.8622751235961914
6,-0.9817171692848206,0.21869336068630219,-2.8622751235961914,-2.0,-0.9378361851187382,-0.9389076828956604,0.36240407824516296,-3.000126838684082
7,-0.9389076828956604,0.36240407824516296,-3.000126838684082,-1.9999999999999452,-0.8605320659964141,-0.8740896582603455,0.4990074336528778,-3.0305840969085693
8,-0.8740896582603455,0.4990074336528778,-3.0305840969085693,-2.0,-0.7806494267227653,-0.791422426700592,0.6209736466407776,-2.9585394859313965
9,-0.791422426700592,0.6209736466407776,-2.9585394859313965,-2.0,-0.700960928249556,-0.6974799633026123,0.723480761051178,-2.7946581840515137
10,-0.6974799633026123,0.723480761051178,-2.7946581840515137,-2.0,-0.6243268060651288,-0.5998133420944214,0.8047949075698853,-2.5534372329711914
11,-0.5998133420944214,0.8047949075698853,-2.5534372329711914,-2.0,-0.5534072054874392,-0.5056410431861877,0.8658294677734375,-2.250865936279297
12,-0.5056410431861877,0.8658294677734375,-2.250865936279297,-1.9999999999999871,-0.4904078442684776,-0.42100030183792114,0.9092178344726562,-1.902345061302185
13,-0.42100030183792114,0.9092178344726562,-1.902345061302185,-2.0,-0.4369399517915379,-0.3504297435283661,0.9383075833320618,-1.5213078260421753
14,-0.3504297435283661,0.9383075833320618,-1.5213078260421753,-2.0,-0.3940196833783489,-0.2970488965511322,0.956354558467865,-1.118622064590454
15,-0.2970488965511322,0.956354558467865,-1.118622064590454,-2.0,-0.36217868318117963,-0.262831449508667,0.9660061001777649,-0.7026424407958984
16,-0.262831449508667,0.9660061001777649,-0.7026424407958984,-2.0,-0.3416306415365862,-0.24889299273490906,0.9690255522727966,-0.27967217564582825
17,-0.24889299273490906,0.9690255522727966,-0.27967217564582825,-1.9999999999998512,-0.332439195843943,-0.2556914985179901,0.966161847114563,0.14536471664905548
18,-0.2556914985179901,0.966161847114563,0.14536471664905548,-1.9999999999999958,-0.33464747122370553,-0.28309330344200134,0.9570921659469604,0.5681589841842651
19,-0.28309330344200134,0.9570921659469604,0.5681589841842651,-1.9999823570250717,-0.34834614465887703,-0.33030158281326294,0.9404207468032837,0.9842131733894348
20,-0.33030158281326294,0.9404207468032837,0.9842131733894348,-1.9993221759796673,-0.3736689392946537,-0.39566919207572937,0.9137626886367798,1.3881142139434814
21,-0.39566919207572937,0.9137626886367798,1.3881142139434814,-1.9690850973128764,-0.4107065091319554,-0.47665512561798096,0.873893141746521,1.7769615650177002
22,-0.47665512561798096,0.873893141746521,1.7769615650177002,-1.840458154678392,-0.45960058763281697,-0.569950520992279,0.8168625831604004,2.1556341648101807
23,-0.569950520992279,0.8168625831604004,2.1556341648101807,-0.8406091928481417,-0.5208640801671404,-0.6760112643241882,0.7348693013191223,2.6418333053588867
24,-0.6760112643241882,0.7348693013191223,2.6418333053588867,1.4333833456038656,-0.6047477210960188,-0.7939189076423645,0.6100637912750244,3.410034656524658
25,-0.7939189076423645,0.6100637912750244,3.410034656524658,1.248309373855607,-0.7342062932718958,-0.9040634036064148,0.4381643831729889,4.054366588592529
26,-0.9040634036064148,0.4381643831729889,4.054366588592529,1.6369450092315894,-0.8887233987097345,-0.9825682044029236,0.21927645802497864,4.629939079284668
27,-0.9825682044029236,0.21927645802497864,4.629939079284668,1.949410676956242,-1.0699826873432028,-1.006779432296753,-0.03509921208024025,5.088740348815918
28,-1.006779432296753,-0.03509921208024025,5.088740348815918,1.9982191324233494,-1.2289938193348184,-0.961214005947113,-0.3012072741985321,5.366973400115967
29,-0.961214005947113,-0.3012072741985321,5.366973400115967,1.9999045133591233,-1.0973952191537213,-0.8441726565361023,-0.5489555597305298,5.448188304901123
30,-0.8441726565361023,-0.5489555597305298,5.448188304901123,1.999964118003783,-0.9577746889134235,-0.668516218662262,-0.7517969608306885,5.343470096588135
31,-0.668516218662262,-0.7517969608306885,5.343470096588135,1.9999207258224196,-0.8155492771761568,-0.4564211666584015,-0.8945217132568359,5.084224224090576
