episode,0
169,-59.45251796
170,-58.99159028
171,-58.52894281
172,-58.07880534
173,-57.62903136
174,-57.18908479
175,-56.75178119
176,-56.539393
177,-56.25010691
178,-55.93955311
179,-55.50546943
180,-55.25460593
181,-54.84003015
182,-54.55016659
183,-54.13504151
184,-53.86659917
185,-53.46251942
186,-53.19064891
187,-52.79347322
188,-52.39024215
189,-51.86771506
190,-51.47800031
191,-50.96637582
192,-50.45787065
193,-51.44469667
194,-51.29015589
195,-50.77848313
196,-50.52147508
197,-50.39161697
198,-50.01769029
199,-49.64534474
200,-49.28368507
201,-49.12772249
202,-48.97799486
203,-48.87688667
204,-48.51547135
205,-48.28690731
206,-48.05865154
207,-47.95800892
208,-47.4798809
209,-47.13799524
210,-46.79554475
211,-46.61633719
212,-46.28525871
213,-45.95389942
214,-45.6303404
215,-45.31137689
216,-45.14542653
217,-44.82697495
218,-44.51225541
219,-44.19789004
220,-43.88335927
221,-43.57851571
222,-43.27581312
223,-42.97505813
224,-42.68035052
225,-42.63116662
226,-42.46223149
227,-42.1723544
228,-41.87951283
229,-41.58672079
230,-41.29948197
231,-41.01749038
232,-40.73483401
233,-40.463266
234,-40.06022071
235,-39.79250558
236,-39.63815986
237,-39.38364455
238,-39.12400575
239,-38.9808365
240,-38.72491184
241,-38.47091961
242,-38.34923019
243,-38.22729385
244,-37.97696024
245,-37.72412206
246,-37.34723925
247,-37.10520947
248,-37.11205025
249,-37.01989521
250,-36.78267292
251,-36.54683868
252,-36.55987689
253,-36.19562023
254,-35.96366431
255,-35.98679988
256,-35.75587731
257,-35.53219157
258,-35.55975741
259,-35.47501798
260,-35.24875356
261,-35.17325273
262,-34.95496138
263,-34.73243702
264,-34.67020768
265,-34.32601754
266,-34.11171184
267,-33.77241914
268,-33.56302361
269,-33.75492985
270,-33.66886037
271,-33.57449809
272,-33.3713813
273,-33.16545878
274,-32.9638577
275,-33.00418357
276,-32.80671743
277,-32.61157797
278,-32.42076106
279,-32.34063821
280,-32.37723742
281,-32.18693835
282,-31.99643146
283,-31.80858948
284,-31.61660843
285,-31.43338637
286,-31.39700253
287,-31.2200135
288,-31.02419391
289,-30.71547937
290,-30.54227488
291,-30.36750957
292,-30.1955769
293,-30.02439834
294,-29.9766589
295,-29.80221372
296,-29.64366027
297,-29.35184192
298,-29.18856753
299,-28.89935403
300,-28.6118544
301,-29.81905922
302,-29.65171718
303,-29.35615238
304,-29.19082078
305,-29.16165942
306,-29.11540929
307,-29.19579835
308,-29.03940332
309,-29.00334368
310,-28.84309009
311,-28.84435672
312,-28.55949162
313,-28.53366253
314,-28.49155544
315,-28.44817992
316,-28.16607018
317,-28.2125675
318,-28.06728886
319,-27.78944769
320,-27.63322055
321,-27.48566905
322,-27.34771658
323,-27.33559583
324,-27.45158726
325,-27.47123321
326,-27.46246588
327,-27.31868962
328,-27.17811633
329,-26.91153773
330,-26.77535238
331,-26.75888736
332,-26.62878314
333,-26.48252079
334,-26.58575328
335,-26.61081218
336,-26.48206659
337,-26.2200842
338,-26.0919019
339,-25.95704287
340,-25.82862256
341,-25.70526715
342,-25.7016081
343,-25.57532417
344,-25.60414394
345,-25.48234229
346,-25.36214761
347,-25.24615459
348,-25.24293641
349,-25.32535311
350,-25.34520086
351,-25.45676508
352,-25.33281708
353,-25.21562791
354,-25.09723938
355,-24.96904366
356,-24.86003066
357,-24.73364709
358,-24.61782232
359,-24.50577594
360,-24.39178462
361,-24.27478489
362,-24.16061187
363,-24.17268891
364,-24.313593
365,-24.33345779
366,-24.22798129
367,-24.12525597
368,-24.01735228
369,-23.90650914
370,-23.79923589
371,-25.05437188
372,-25.06964738
373,-24.95846184
374,-24.711145
375,-24.5977462
376,-24.62494074
377,-24.38004295
378,-24.26396562
379,-24.15340531
380,-24.04246422
381,-23.93722149
382,-23.83541667
383,-23.85642747
384,-23.75183888
385,-23.78174926
386,-23.67648398
387,-23.70213359
388,-23.4669178
389,-23.36692414
390,-23.40597518
391,-23.30466778
392,-23.33531772
393,-23.23392921
394,-23.39043629
395,-23.15925342
396,-23.19781792
397,-23.10176053
398,-23.00903345
399,-23.05980303
400,-23.08503156
401,-22.98530539
402,-23.13999992
403,-23.03366621
404,-22.9371643
405,-22.97548361
406,-22.87662862
407,-22.91673321
408,-22.81893954
409,-22.72404509
410,-22.63032998
411,-22.54142132
412,-22.57914731
413,-22.6111635
414,-22.63027484
415,-22.69096651
416,-22.59681703
417,-22.49513639
418,-22.27290001
419,-22.05119997
420,-22.20835797
421,-22.26065496
422,-22.32181921
423,-22.09870528
424,-22.01317595
425,-21.9253938
426,-22.07948905
427,-22.10313536
428,-22.01282103
429,-21.92080458
430,-21.83811222
431,-21.75848876
432,-21.66967205
433,-21.45516358
434,-21.59763403
435,-21.63169388
436,-21.54554634
437,-21.45955265
438,-21.37547244
439,-21.43676468
440,-21.22459972
441,-21.15254741
442,-20.9424801
443,-20.86695453
444,-20.90079912
445,-20.82574543
446,-20.61831035
447,-20.66313594
448,-20.58869055
449,-20.61323311
450,-20.54112754
451,-20.33872165
452,-20.37655992
453,-20.45281068
454,-20.38027946
455,-20.17704606
456,-20.10773519
457,-20.16113816
458,-20.08953369
459,-20.02015233
460,-19.82264518
461,-19.75504893
462,-19.55811742
463,-19.49516861
464,-19.43077783
465,-19.37167612
466,-19.31240034
467,-19.24301636
468,-19.18203538
469,-19.25838801
470,-19.4473611
471,-19.51593674
472,-19.45439425
473,-19.5878936
474,-19.39315105
475,-19.32232703
476,-19.60295068
477,-19.65560665
478,-19.58571601
479,-19.39060079
480,-19.33475354
481,-19.2753267
482,-19.20172458
483,-19.25927891
484,-19.37829801
485,-19.43640007
486,-19.4897611
487,-19.56644378
488,-19.50204367
489,-19.55637145
490,-19.60762211
491,-19.53575548
492,-19.59193364
493,-19.52273997
494,-19.46170281
495,-19.40008496
496,-19.2079801
497,-19.13667813
498,-19.0777649
499,-19.01913012
500,-18.96646025
501,-18.91764301
502,-18.9962047
503,-18.93916425
504,-19.01827935
505,-19.093621
506,-18.90503478
507,-18.85060275
508,-18.79786913
509,-18.73129554
510,-18.67635832
511,-18.48988936
512,-18.42275763
513,-18.37173437
514,-18.44931946
515,-18.51090238
516,-18.46206488
517,-18.41100844
518,-18.35513831
519,-18.55227582
520,-18.67226473
521,-18.61659632
522,-18.56808137
523,-18.49663596
524,-18.4490959
525,-18.5246489
526,-18.34149654
527,-18.41217395
528,-18.36150433
529,-18.31412823
530,-18.26745812
531,-18.33095005
532,-18.40254871
533,-18.4731162
534,-18.53796813
535,-18.89159586
536,-18.84178158
537,-18.65484395
538,-18.60345251
539,-18.82444532
540,-18.76429557
541,-18.84350231
542,-18.65706516
543,-18.78312468
544,-18.96857262
545,-19.26272627
546,-19.3712619
547,-19.31324847
548,-19.36488905
549,-19.30876118
550,-19.49183559
551,-19.43477219
552,-19.25071439
553,-19.19894178
554,-19.14851103
555,-19.21070962
556,-19.15779784
557,-19.23205252
558,-19.17587528
559,-19.12545912
560,-18.94470551
561,-18.88959615
562,-18.83767477
563,-18.78522122
564,-18.7389957
565,-18.69126476
566,-18.51069821
567,-18.45847025
568,-18.27452596
569,-18.21947223
570,-18.28855683
571,-18.23722138
572,-18.18560486
573,-18.27425345
574,-18.22786894
575,-18.29824354
576,-18.24416336
577,-18.3192066
578,-18.27197021
579,-18.40168184
580,-18.35995573
581,-18.42999552
582,-18.36959827
583,-18.32102308
584,-18.27340418
585,-18.22247835
586,-18.30954016
587,-18.26577008
588,-18.20785805
589,-18.41308851
590,-18.36103023
591,-18.18487213
592,-18.25611586
593,-18.31956838
594,-18.41482769
595,-18.3669208
596,-18.32607916
597,-18.27855252
598,-18.10894324
599,-17.94108147
600,-17.90301301
601,-17.98114258
602,-18.16000236
603,-17.98873898
604,-18.26965254
605,-18.22855328
606,-18.05537466
607,-18.02169426
608,-17.98815671
609,-18.07886075
610,-18.22706015
611,-18.29589678
612,-18.25128626
613,-18.20456337
614,-18.40275489
615,-18.35426832
616,-18.42253929
617,-18.36592791
618,-18.45114904
619,-18.52301699
620,-18.59851585
621,-18.5445031
622,-18.36127607
623,-18.56815144
624,-18.5149359
625,-18.46400882
626,-18.40955031
627,-18.36332233
628,-18.32786555
629,-18.28764639
630,-18.11316329
631,-18.07776172
632,-18.17748068
633,-18.24712669
634,-18.33460834
635,-18.28702141
636,-18.24229744
637,-18.35720177
638,-18.30836651
639,-18.38163947
640,-18.20482934
641,-18.02734952
642,-17.85434007
643,-17.81552262
644,-17.77665482
645,-17.61526732
646,-17.57052293
647,-17.52616538
648,-17.48951516
649,-17.58465569
650,-17.66907029
651,-17.62516621
652,-17.8028256
653,-17.76180549
654,-17.71665162
655,-17.67545363
656,-17.78096432
657,-17.86776555
658,-17.81685901
659,-17.77104148
660,-17.5966328
661,-17.559543
662,-17.52765164
663,-17.49141472
664,-17.46496156
665,-17.57086684
666,-17.53386651
667,-17.36533841
668,-17.47266881
669,-17.44427006
670,-17.54219713
671,-17.51200311
672,-17.73213467
673,-17.80028473
674,-17.75703334
675,-17.58358309
676,-17.53478113
677,-17.48667396
678,-17.64465917
679,-17.60361524
680,-17.55417559
681,-17.78826904
682,-17.74185963
683,-17.69293216
684,-17.65010005
685,-17.60455235
686,-17.55813119
687,-17.632372
688,-17.58976273
689,-17.67219625
690,-17.63216664
691,-17.70647099
692,-17.67208303
693,-17.49711808
694,-17.33891806
695,-17.43263327
696,-17.51174996
697,-17.34073257
698,-17.18573302
699,-17.15018695
700,-17.12122529
701,-17.08624309
702,-17.27329603
703,-17.23401418
704,-17.08424929
705,-17.04805004
706,-17.03023456
707,-16.99396152
708,-16.95482572
709,-16.92052881
710,-17.20806114
711,-17.16539761
712,-17.37751674
713,-17.20721045
714,-17.17124223
715,-17.35834794
716,-17.31546019
717,-17.27662381
718,-17.23509846
719,-17.20108176
720,-17.29357267
721,-17.24492376
722,-17.2124617
723,-17.31996574
724,-17.16373055
725,-17.12630876
726,-17.08670693
727,-17.06630457
728,-17.15394061
729,-17.22414276
730,-17.18695581
731,-17.15303695
732,-17.23762081
733,-17.33354699
734,-17.43310087
735,-17.50842538
736,-17.47024883
737,-17.2964958
738,-17.35682073
739,-17.43408052
740,-17.39124691
741,-17.55877595
742,-17.62871484
743,-17.58905891
744,-17.56147674
745,-17.53394534
746,-17.49556001
747,-17.73471229
748,-17.7054577
749,-17.9095025
750,-17.86120463
751,-17.68348283
752,-17.64255787
753,-17.73763553
754,-17.80585223
755,-17.768213
756,-17.839774
757,-17.66291179
758,-17.62245677
759,-17.4494667
760,-17.40284104
761,-17.37356324
762,-17.44999654
763,-17.58587237
764,-17.5451281
765,-17.64148887
766,-17.73065225
767,-17.55466057
768,-17.65883841
769,-17.75243266
770,-17.72005087
771,-17.67362091
772,-17.8538093
773,-17.69545153
774,-17.7764951
775,-17.61957571
776,-17.6993324
777,-17.91073513
778,-17.86277222
779,-17.8219268
780,-17.89619491
781,-17.84744416
782,-17.79992433
783,-17.95311667
784,-17.91188722
785,-17.86113763
786,-17.81561612
787,-17.99882517
788,-17.95478309
789,-17.91085011
790,-18.1336445
791,-18.2040907
792,-18.15724556
793,-17.97893827
794,-17.81943274
795,-17.77609216
796,-17.72590395
797,-17.79552903
798,-17.75412815
799,-17.70762278
800,-17.53311247
801,-17.71600629
802,-17.78734483
803,-17.8789443
804,-17.95597461
805,-17.90807969
806,-18.08906014
807,-18.05264606
808,-18.12441575
809,-18.218527
810,-18.29503479
811,-18.46749907
812,-18.55458309
813,-18.51277233
814,-18.46480545
815,-18.42209
816,-18.37701248
817,-18.56532591
818,-18.38394044
819,-18.46644052
820,-18.39938002
821,-18.5644367
822,-18.63094835
823,-18.70030661
824,-18.6554404
825,-18.60220181
826,-18.68108253
827,-18.64224473
828,-18.59569301
829,-18.56125835
830,-18.50713741
831,-18.34413351
832,-18.50765585
833,-18.62578481
834,-18.72040964
835,-18.8010987
836,-18.88044781
837,-18.83488576
838,-18.79569334
839,-18.75413415
840,-18.70438765
841,-18.6722773
842,-18.77394369
843,-18.73217971
844,-18.69714722
845,-18.78871578
846,-18.75062676
847,-18.82251478
848,-20.12538256
849,-20.07152798
850,-19.8892336
851,-19.95780033
852,-19.90192449
853,-19.83144214
854,-19.90488057
855,-20.77981861
856,-20.57821211
857,-20.52611442
858,-20.59177161
859,-20.51982884
860,-20.3202725
861,-20.2448388
862,-20.17468756
863,-20.10879453
864,-20.02378245
865,-20.09099909
866,-20.02890412
867,-19.98260904
868,-20.18953452
869,-20.25904556
870,-20.33300432
871,-20.38797343
872,-20.31904537
873,-20.25019317
874,-20.17458234
875,-21.4642512
876,-21.37964635
877,-21.29783429
878,-21.22243177
879,-21.53660732
880,-21.45583642
881,-22.7603537
882,-22.66282925
883,-23.93021317
884,-24.07740152
885,-23.96981846
886,-23.85877182
887,-25.11138494
888,-24.99018598
889,-24.74172273
890,-24.63123449
891,-24.51980131
892,-24.41017169
893,-24.29838274
894,-24.37579297
895,-24.3781611
896,-24.13487797
897,-23.89427815
898,-23.78726192
899,-23.68511096
900,-23.71762037
901,-23.61332107
902,-23.50594828
903,-23.40514949
904,-23.30732767
905,-23.19941277
906,-22.96875749
907,-23.0394937
908,-23.13937456
909,-23.18032988
910,-23.08717311
911,-22.99438088
912,-22.76650227
913,-22.78662252
914,-22.69443349
915,-22.73495769
916,-22.77607415
917,-22.55026334
918,-22.58739683
919,-22.63666554
920,-22.66133834
921,-22.69906988
922,-22.60964111
923,-22.51915413
924,-22.43006457
925,-22.34376864
926,-22.46365453
927,-22.38160467
928,-22.41982215
929,-22.47185018
930,-22.51185645
931,-22.29893158
932,-22.08040463
933,-21.99886269
934,-21.9126238
935,-21.82950069
936,-21.74974052
937,-21.53678276
938,-21.45549767
939,-21.36965999
940,-21.28448443
941,-21.32926807
942,-21.24900367
943,-21.17443489
944,-21.1000335
945,-21.1436246
946,-21.07107405
947,-21.11193456
948,-21.03577095
949,-21.16349347
950,-20.95554735
951,-21.00070998
952,-20.92782773
953,-20.72882824
954,-20.65460314
955,-20.7385807
956,-20.66408138
957,-20.59299201
958,-20.5266267
959,-20.32337671
960,-20.2599611
961,-20.18974794
962,-20.12230268
963,-20.1697083
964,-20.10648326
965,-20.18254495
966,-21.47715729
967,-21.39923299
968,-21.43589776
969,-21.36291216
970,-21.15265912
971,-21.0744434
972,-21.00727663
973,-20.80133329
974,-20.7214049
975,-20.6467349
976,-20.57414948
977,-20.76750392
978,-20.68867174
979,-20.86124122
980,-21.03768633
981,-21.14175374
982,-21.42287857
983,-21.33465386
984,-21.37788119
985,-21.44309987
986,-21.50179114
987,-21.42030068
988,-21.33618615
989,-21.52080573
990,-21.44227193
991,-21.22842948
992,-21.15047262
993,-21.08306435
994,-21.01030779
995,-20.93968689
996,-20.8689253
997,-21.0640015
998,-21.12810329
999,-21.30272516
