,state0,state1,state2,action,reward,state_0,state_1,state_2,a_loss
0,0.034873705972674675,0.9993917273180379,-0.0847055727536905,-1.9999999999999998,-0.23637540745890248,0.015040025115013123,0.9978829026222229,0.3595283627510071,0.8110341429710388
1,0.015040025115013123,0.9978829026222229,0.3595283627510071,-1.9999999999999998,-0.24327161012696066,-0.025713665410876274,0.9960411190986633,0.8058733940124512,1.214306354522705
2,-0.025713665410876274,0.9960411190986633,0.8058733940124512,-2.0,-0.26140666593429385,-0.08901946991682053,0.9908103942871094,1.2510366439819336,0.08529581129550934
3,-0.08901946991682053,0.9908103942871094,1.2510366439819336,-2.0,-0.2913262210912363,-0.1741240918636322,0.9783440828323364,1.6927076578140259,0.7440980076789856
4,-0.1741240918636322,0.9783440828323364,1.6927076578140259,-2.0,-0.3337477638982767,-0.2791425585746765,0.9534903764724731,2.125683069229126,1.0363574028015137
5,-0.2791425585746765,0.9534903764724731,2.125683069229126,-1.9999999999999998,-0.3893494952698039,-0.40039342641830444,0.9102073907852173,2.5408082008361816,1.7903584241867065
6,-0.40039342641830444,0.9102073907852173,2.5408082008361816,-2.0,-0.4584646712408339,-0.5317815542221069,0.8424512147903442,2.9242405891418457,0.1550721377134323
7,-0.5317815542221069,0.8424512147903442,2.9242405891418457,-1.9999966621398928,-0.540708471505924,-0.6645404696464539,0.745608925819397,3.2574563026428223,0.8722653388977051
8,-0.6645404696464539,0.745608925819397,3.2574563026428223,-1.9907404184341428,-0.6346092955243963,-0.7878121137619019,0.6182173490524292,3.5198469161987305,0.36478468775749207
9,-0.7878121137619019,0.6182173490524292,3.5198469161987305,1.7754453420639034,-0.7374463695329544,-0.9037359356880188,0.4384259879589081,4.257075309753418,0.9186592102050781
10,-0.9037359356880188,0.4384259879589081,4.257075309753418,1.9746352434158332,-0.9057284202420354,-0.9852738976478577,0.20731694996356964,4.882145404815674,0.9989389181137085
11,-0.9852738976478577,0.20731694996356964,4.882145404815674,1.999891042709351,-1.1016325005081087,-1.0058943033218384,-0.060135941952466965,5.339728355407715,1.5479896068572998
12,-1.0058943033218384,-0.060135941952466965,5.339728355407715,2.0,-1.2400402709483898,-0.9497251510620117,-0.3363046944141388,5.599943161010742,1.0945804119110107
13,-0.9497251510620117,-0.3363046944141388,5.599943161010742,2.0,-1.1025163094252552,-0.8176402449607849,-0.5880892872810364,5.655611991882324,0.9496191740036011
14,-0.8176402449607849,-0.5880892872810364,5.655611991882324,2.0,-0.9570344983357192,-0.625625491142273,-0.7879664897918701,5.5222344398498535,0.9510713815689087
15,-0.625625491142273,-0.7879664897918701,5.5222344398498535,1.9999999999999996,-0.8096228369113883,-0.3987100124359131,-0.9216569066047668,5.236193656921387,0.46680304408073425
16,-0.3987100124359131,-0.9216569066047668,5.236193656921387,1.9999992847442625,-0.6676661630426827,-0.16342951357364655,-0.9890004396438599,4.846984386444092,0.6345556974411011
17,-0.16342951357364655,-0.9890004396438599,4.846984386444092,1.9999967813491817,-0.5379827237509867,0.05893878638744354,-0.9997979402542114,4.405977725982666,0.4346669614315033
18,0.05893878638744354,-0.9997979402542114,4.405977725982666,1.999987721443176,-0.42521777302956354,0.2558128535747528,-0.9681000709533691,3.9570746421813965,0.9442079067230225
